id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_pres_oba,app_ussen_dur,fix_deficit_il,cuts_k12,cuts_he,cuts_he31,cuts_cops,cuts_parks,cuts_poor,cuts_disable,pen_cuts,tax_gas10,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50K,tax_temp_inc,tax_temp_inc45,tax_mil,tax_graduated,frack_know,frack_safe,frack_bene,grow_dt,safe_walk,mod_trans,mod_trans_other,prefer_cars,local_food,vet_greatest,vet_greatest_other,vet_2ndgreat,vet_2ndgreat_other,news_social,news_nat_paper,news_loc_paper,news_nat_tv,news_loc_tv,news_nat_radio,news_loc_radio,news_online_cons,news_online_libs,social_shrviews,pens_bnkrpt_il,pens_bnkrpt_chi,abort_leg,lg_coup_rts,feel_priv_union,feel_pub_unioin,feel_muslims,feel_lds,education,ideo_leans,ideology,party_leans,party_aff,employ_time,employ_type,retired_type,union,relig_often,relig_1,relig_2,religion,born_again,vet_you,vet_family,zip,age_cat,birth_yr,rac_eth,rac_eth_other,neighborhood,hh_inc,City,County,Latitude
026564,1,2,1,1, ,1,1,2,2,2,1,9,9,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,4,4,4,4,1,4,2,4,1,4, ,2,2,14, , , ,1,7,1,5,0,0,0,1,1,2,1,1,1,1,4,4,5,5,6,6, ,4,2,1,1, ,2,1,1, ,1,2,5,1,60126,5,1970,5, ,10,4,Elmhurst,Dupage,41.89
029037,1,2,1,1, ,1,1,2,2,2,4,9,9,9,9,4,2,1,2,1,1,1,2,2,2,3,4,2,1,4,4,4,5,2,2,2,4,2,1, ,1,3,1, ,13,SUPPORT,3,3,0,1,1,0,0,0,0,2,2,2,3,3,2,2,5,5,5,6, ,9,9,1,1, ,1,1,1, ,1,2,5,2,60411,2,1988,2, ,2,5,Chicago Heights,Cook,41.5
027011,3,1, , ,1,1,1,2,1,1,2,5,2,1,2,2,2,1,1,2,2,3,2,1,2,2,4,2,1,3,2,1,1,3,2,3,1,1,1, ,1,2,14, , , ,0,0,7,7,7,0,0,0,0,3,1,1,2,2,3,2,5,2,2,5,3,7,3,3, ,1,2,1,1, ,1,2,2,1,62301,11,1942,1, ,7,1,Quincy,Adams,39.93
022450,2,2,1,1, ,1,1,1,1,1,3,5,5,2,5,3,2,2,2,2,2,2,2,1,2,3,1,1, ,3,2,2,3,4,4,2,2,1,1, ,1,2,13,BEING AWAY FOR SO LONG AND THEN COMING HOME AND ADAPTING,13,MONEY ISSUES,7,5,4,2,1,5,5,2,0,2,1,1,1,3,1,2,1,3,4,5,3,7,3,1,1, ,1,1,1, ,1,2,5,1,60450,3,1984,1, ,6,4,Morris,Grundy,41.36
026566,2,2,1,1, ,1,2,2,2,2,4,2,4,1,4,2,2,2,2,1,1,3,1,1,2,1,1,1, ,4,2,1,1,1,3,2,4,1,1, ,1,2,13,THEIR WELL BEING; NOT JUST SOME VETERANS BUT ALL VETERANS; THEY NEED TO COME HOME AND FEEL SAFE AND GET THEIR VA BENEFITS,13,COMING BACK INTO SOCIETY,0,2,3,7,7,0,0,0,0,1,3,1,1,1,1,1,4,3,6,1,1,4,2,1,1, ,2,5, ,1,1,2,5,1,60586,7,1962,1, ,8,3,Plainfield,Will,41.61
025478,2,1, , ,1,1,2,1,1,1,1,3,3,5,5,3,2,3,3,1,3,2,3,3,2,4,2,3, ,2, ,1,1,4,5,3,2,2,7,DAUGHTER TAKES ME PLACES,2,2,14, , , ,0,0,0,2,2,0,0,0,0,1,3,3,2,1,1,2,2,2,3,2,1,3,1,3, ,3,2,1,1, ,1,1,5,1,60411,13,1931,1, ,3,1,Chicago Heights,Cook,41.5
027426,2,1, , ,1,1,1,2,2,1,3,2,2,2,2,3,2,1,3,1,2,1,3,2,1,4,2,1, ,1, ,1,1,1,3,2,2,2,1, ,2,2,3, ,2, ,4,7,1,4,4,5,2,1,1,2,1,3,2,1,3,2,2,2,5,3,2,8, ,1,1, ,2,4, ,1,1,2,5,1,60016,4,1979,1, ,5,5,Des Plaines,Cook,42.03
023594,1,2,1,1, ,1,1,1,2,1,2,4,5,4,2,3,2,1,2,1,1,2,1,1,1,3,2,2,2,2, ,4,2,1,1,1,4,1,1, ,2,2,3, ,1, ,0,4,7,4,4,2,2,0,0,3,1,1,2,1,1,3,1,1,6,3,2,4,2,1,2, ,2,2,1, ,1,2,5,1,60025,8,1958,1, ,7,7,Glenview,Cook,42.07
022694,3,1, , ,1,1,2,2,1,1,3,4,9,4,5,3,2,2,2,1,1,2,2,1,2,1,5,1, ,2, ,1,1,2,2,3,1,2,1, ,2,2,4, ,13,GETTING QUALITY MEDICAL CARE,0,2,2,7,7,2,2,0,0,3,1,1,2,2,2,1,2,2,2,3,2,2,1,3, ,1,2,4, ,1,1,2,5,1,62571,10,1946,1, ,7,1,Tower Hill,Shelby,39.38
023333,3,1, , ,1,1,2,2,2,1,4,1,5,1,2,1,2,2,2,2,2,2,2,2,2,1,4,1, ,1, ,1,2,2,2,1,3,1,1, ,1,2,13,LACK OF SUPPORT FROM STATE AND FEDERAL GOVERNMENT,4, ,0,7,7,4,7,7,0,0,0,1,2,2,1,1,3,3,1,1,5,2,1,5,3,1,3, ,2,1,1, ,1,2,5,1,62644,6,1969,1, ,8,5,Havana,Mason,40.29
024516,3,1, , ,1,1,1,2,2,1,1,9,4,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,4,3,1,2,1,2,1,1,1,1, ,4,2,1, ,4, ,7,0,7,5,5,1,1,2,1,1,1,3,3,3,4,4,5,5,6,4,3,7,3,1,1, ,2,2,1, ,1,2,5,2,62025,4,1975,1, ,7,7,Edwardsville,Madison,38.8
026659,3,1, , ,1,1,1,1,2,1,2,4,9,4,9,2,2,1,1,1,1,2,2,2,2,3,3,2,1,4,4,1,3,2,1,1,2,1,1, ,1,3,14, , , ,0,1,1,7,7,7,1,2,2,3,1,1,1,3,2,2,2,2,3,2,1,5,3,3, ,3,2,5, ,1,1,2,2,2,61325,9,1950,1, ,7,4,Grand Ridge,La Salle,41.23
027724,3,1, , ,1,1,1,2,2,1,2,4,2,1,1,2,1,1,2,1,3,1,2,1,1,1,4,2,1,4,4,4,4,2,1,1,2,1,5, ,2,3,3, ,5, ,0,0,3,7,2,4,1,0,0,3,1,1,3,3,3,4,4,2,3,5,3,6,3,4, , , ,1,1, ,1,1,5,1,61201,8,1955,1, ,7,1,Rock Island,Rock Island,41.47
022048,2,2,1,1, ,1,2,3,1,1,2,4,4,5,4,3,2,1,1,1,1,2,2,1,1,2,3,1, ,2, ,1,2,2,2,3,2,1,2, ,2,2,1, ,14, ,0,7,7,7,0,0,0,0,0,3,2,2,2,1,1,1,1,1,5,3,2,3,1,3, ,1,2,1,1, ,1,2,5,1,60130,13,1932,1, ,7,2,Forest Park,Cook,41.86
026060,3,1, , ,1,1,2,2,2,2,2,3,9,3,4,3,2,1,2,1,1,1,1,1,2,2,3,2,3,4,2,2,3,1,1,1,1,1,1, ,1,2,3, ,14, ,0,0,7,1,0,7,7,0,0,3,2,2,2,1,3,3,5,5,6,4,3,6,3,1,1, ,2,3,1, ,1,2,5,1,62707,7,1962,1, ,8,7,Springfield,Sangamon,39.78
027909,3,1, , ,1,1,2,2,3,2,2,4,9,1,1,5,2,2,3,3,2,1,3,1,2,4,4,2,3,1, ,4,4,3,5,3,2,2,1, ,1,3,1, ,5, ,0,0,7,7,7,7,7,7,7,1,1,3,1,4,4,4,5,5,3,3,2,4,2,3, ,4,2,6, ,1,1,1,5,2,61554,12,1937,1, ,7,8,Pekin,Tazewell,40.56
022166,3,2,1,1, ,1,2,2,1,1,3,4,4,5,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,2,1,1,3,3,2,2,2,2, ,2,2,4, ,1, ,0,0,2,0,0,7,2,0,0,3,1,2,3,1,2,2,1,1,4,2,1,1,1,1,1, ,2,5, ,3,3, ,5,2,61701,1,1992,1, ,9,2,Bloomington,McLean,40.47
023492,3,2,1,1, ,1,1,2,2,1,2,2,9,1,2,3,2,2,2,2,2,1,2,2,2,1,1,2,3,3,5,1,1,2,2,3,2,1,1, ,1,3,3, ,1, ,0,0,7,7,7,7,0,0,0,1,3,3,2,4,1,1,3,2,2,3,2,2,1,1,1, ,1,4, ,1,1,2,5,1,61061,7,1963,1, ,8,5,Oregon,Ogle,42.01
025732,1,1, , ,1,1,2,1,2,1,1,9,4,5,5,1,2,2,2,1,2,2,2,2,2,5,2,3, ,2, ,1,1,1,5,2,1,2,1, ,2,2,3, ,1, ,0,5,6,5,2,0,0,0,0,3,1,2,2,1,2,2,1,1,5,1,1,1,1,3, ,1,2,4, ,2,2, ,5,1,60610,10,1946,1, ,7,9,Chicago,Cook,41.83
018726,2,1, , ,1,1,1,1,2,1,3,3,3,5,4,2,2,2,2,1,1,1,2,1,2,4,2,2,1,2, ,1,2,3,2,2,2,2,1, ,1,3,1, ,7, ,7,3,3,5,7,3,3,3,3,1,2,2,2,2,3,2,1,2,5,2,1,3,1,1,1, ,2,3,1, ,1,1,2,2,60466,4,1977,2, ,3,6,Park Forest,Cook,41.48
024633,2,2,1,1, ,1,1,2,1,1,1,4,2,1,1,1,2,1,1,2,2,2,2,1,2,4,2,2,2,4,4,2,1,2,3,2,4,1,1, ,2,3,4, ,1, ,0,0,0,2,0,5,0,0,0,3,1,1,1,1,4,4,1,1,5,2,1,5,3,1,1, ,2,4, ,1,1,2,5,2,60083,9,1953,1, ,7,7,Wadsworth,Lake,42.43
023602,1,2,1,1, ,1,1,2,2,2,3,9,1,1,9,2,2,2,2,1,2,2,2,2,2,5,2,2,1,5, ,1,1,1,4,2,1,5,1, ,2,2,3, ,13,LEADERSHIP. THE LEADERSHIP IS THE SECOND PROBLEM DUE TO POLITICAL AND POLICY OBSTECLES.,0,5,7,0,0,1,1,0,0,3,1,2,1,1,1,1,1,2,5,3,2,9,9,1,4, ,2,4, ,3,3, ,2,2,60645,5,1970,7, ,10,9,Chicago,Cook,41.83
027210,1,2,1,1, ,1,2,1,2,1,2,1,4,5,5,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1, ,1,1,1,4,2,1,2,2, ,2,3,12, ,4, ,7,7,9,7,7,3,0,0,4,2,1,1,1,1,4,4,2,4,2,2,1,1,1,4, , , ,5, ,3,3, ,5,2,60660,5,1974,4, ,9,9,Chicago,Cook,41.83
026374,2,1, , ,1,1,2,3,2,2,2,5,4,1,1,2,3,1,1,2,1,2,2,1,2,1,4,3, ,3,1,1,1,2,4,2,1,2,1, ,1,2,4, ,1, ,3,4,0,7,7,4,3,0,0,2,1,1,3,2,4,4,5,5,4,5,3,5,3,3, ,1,2,1,1, ,1,2,5,1,60134,13,1927,1, ,7,9,Geneva,Kane,41.88
027266,2,1, , ,1,1,2,2,3,2,3,9,2,1,2,2,2,2,3,2,3,3,2,1,2,3,4,2,1,4,5,3,3,2,2,3,5,2,1, ,4,2,14, , , ,0,1,1,0,7,5,7,0,0,1,1,1,2,2,4,3,5,5,2,4,3,7,3,3, ,1,2,2,1, ,1,1,5,1,60068,14,9999,3, ,7,3,Park Ridge,Cook,42.01
029635,2,1, , ,1,1,1,2,2,2,2,4,3,1,3,2,2,2,2,2,1,1,2,2,2,4,2,2,2,3,2,1,1,1,4,2,1,1,1, ,1,3,4, ,1, ,0,0,0,0,0,5,5,0,0,2,2,2,1,1,3,4,3,3,4,3,2,6,3,1,4, ,2,5, ,2,2, ,5,1,60491,5,1970,1, ,7,6,Homer Glen,Will,41.6
026738,2,1, , ,1,1,1,1,1,1,3,4,2,5,4,2,1,3,3,3,3,3,3,3,2,5,4,3, ,5, ,3,5,4,5,2,1,2,1, ,2,1,13,SECURITY,13,SECURITY,0,5,5,7,7,0,0,0,1,2,3,2,3,1,1,1,5,4,1,5,3,9,9,1,5, ,1,3,2, ,2, ,5,2,60609,6,1969,4, ,9,5,Chicago,Cook,41.83
022657,3,1, , ,1,1,1,2,2,1,2,2,4,4,4,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2, ,1,1,1,2,1,2,2,1, ,1,2,4, ,13,TRANSPORTATION,0,2,3,7,2,2,1,9,9,3,2,2,2,3,2,2,3,3,4,4,3,2,1,2,1, ,2,1,1, ,1,2,2,2,61108,10,1947,1, ,7,2,Rockford,Winnebago,42.27
023356,3,1, , ,1,1,2,3,2,1,3,4,3,4,4,2,2,3,1,2,1,2,2,1,2,1,5,3, ,2, ,1,1,4,4,3,2,2,1, ,1,2,13,INTRODUCTION BACK TO THE STATES,13,ADJUSTING,0,7,7,7,7,4,7,0,0,3,2,1,1,1,2,2,5,5,3,6, ,6,3,3, ,5,2,4, ,1,1,2,5,1,61571,12,1935,1, ,7,9,Washington,Tazewell,40.69
024441,3,1, , ,1,1,1,1,1,1,3,2,4,4,3,3,2,2,2,1,2,2,2,2,1,1,4,2,2,2, ,2,2,2,2,2,4,1,1, ,2,2,3, ,13,VETERANS SERVICES,7,7,0,7,7,0,0,1,1,3,2,1,1,3,2,2,5,5,3,3,2,4,2,3, ,1,2,5, ,1,1,2,2,2,61049,10,1946,1, ,8,5,Lindenwood,Ogle,42.03
022971,2,1, , ,1,1,1,3,2,2,2,2,9,5,4,1,2,2,2,2,2,2,2,2,1,2,5,1, ,2, ,1,1,1,4,2,1,4,1, ,3,2,1, ,12, ,1,6,6,6,7,2,3,2,2,3,2,2,2,2,1,5,5,5,5,3,2,3,1,1,1, ,1,2,1, ,1,2,5,1,60153,9,1952,2, ,3,6,Maywood,Cook,41.88
021391,3,2,1,1, ,1,2,3,3,3,2,2,4,5,5,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1, ,1,1,1,1,1,1,2,1, ,1,2,4, ,2, ,7,7,1,7,7,7,7,7,7,2,2,2,1,1,1,1,2,5,6,3,2,4,2,1,1, ,2,2,1, ,1,1,5,1,61375,9,1950,1, ,7,6,Varna,Marshall,41.03
024661,2,1, , ,1,1,1,2,2,1,2,4,2,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,1,2,2,3,1,3,2,1, ,2,2,1, ,3, ,0,1,2,6,7,3,0,0,0,3,2,2,1,1,1,2,2,2,3,4,3,4,2,1,1, ,2,3,1, ,1,2,5,1,60177,6,1967,1, ,7,4,South Elgin,Kane,41.99
025518,2,2,1,1, ,1,1,2,3,3,3,4,5,1,1,2,2,1,1,1,1,1,2,1,2,4,1,2,2,4,4,4,4,1,2,1,4,1,1, ,1,2,3, ,8, ,7,7,1,7,7,7,7,7,3,3,1,1,2,2,2,4,4,1,2,3,2,5,3,1,4, ,2,3,9, ,9, ,5,2,60084,6,1966,1, ,7,5,Wauconda,Lake,42.26
028061,2,1, , ,1,1,1,2,2,1,3,9,2,1,1,2,2,2,3,2,1,3,2,2,2,3,1,1, ,4,4,1,2,1,2,1,5,1,1, ,3,2,12, ,4, ,0,7,1,7,7,7,9,7,7,3,2,2,2,1,1,1,1,1,6,4,3,5,3,1,1, ,2,4, ,1,1,2,2,1,60445,10,1948,1, ,6,3,Midlothian,Cook,41.62
025196,2,1, , ,1,1,2,1,1,1,3,1,5,5,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2, ,1,1,2,3,2,2,2,2, ,2,2,13,BEING FORGOTTEN AND BETRAYED BY THE VETERANS ADMINISTRATION; AND HOPITAL SYSTEM,3, ,0,0,0,7,7,3,3,0,1,3,1,1,1,1,2,2,1,2,5,1,1,4,2,4, , , ,4, ,2,2, ,5,1,60640,8,1959,1, ,3,1,Chicago,Cook,41.83
026550,2,1, , ,1,1,1,2,2,2,2,1,1,5,4,1,2,2,2,2,2,2,2,2,1,3,3,2,2,1, ,1,1,1,2,2,3,2,1, ,2,3,13,GOVERNMENT SHOULD HELPTHEM; AND SUPPORT THEM ; THEY NEED HELP,14, ,0,0,0,7,4,5,0,1,7,3,1,3,1,1,1,1,2,3,5,2,1,1,1,2,4, ,2,5, ,3,3, ,5,2,99999,14,9999,1, ,8,2, , , 
024208,2,1, , ,1,1,1,1,2,1,2,4,4,5,5,2,2,2,1,2,2,2,2,2,2,3,4,2,3,3,4,4,1,3,4,2,3,2,5, ,1,3,1, ,2, ,0,4,4,7,7,7,5,0,0,3,3,2,1,4,2,2,5,5,2,2,1,1,1,3, ,1,2,1,1, ,1,2,5,1,60302,12,1938,2, ,3,8,Oak Park,Cook,41.88
025411,2,1, , ,1,1,2,1,1,1,2,1,4,5,4,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2, ,1,1,3,2,2,1,2,1, ,1,3,4, ,7, ,7,7,7,7,7,7,7,2,1,1,2,2,3,1,1,1,2,3,3,4,3,1,1,3, ,1,2,1,1, ,1,2,5,1,60638,8,1956,1, ,6,4,Chicago,Cook,41.83
029025,2,1, , ,1,1,2,1,2,1,2,2,4,4,4,1,2,2,2,2,2,2,2,2,2,4,4,1, ,1, ,1,1,3,2,2,1,1,1, ,2,2,4, ,14, ,5,2,2,3,3,0,0,0,0,1,1,1,2,1,3,3,2,2,5,2,1,2,1,1,1, ,2,4, ,1,1,2,5,2,60503,6,1969,1, ,7,9,Aurora,Will,41.71
028489,3,1, , ,1,1,2,2,2,1,3,3,3,1,4,2,2,2,2,2,2,2,2,2,1,1,1,2,2,4,2,1,2,2,2,3,2,2,1, ,1,3,3, ,14, ,7,0,0,1,1,0,0,0,0,1,2,2,2,2,2,2,2,2,3,4,3,6,3,2,1, ,1,5, ,1,1,2,5,1,62827,8,1955,1, ,7,3,Crossville,White,38.16
022346,2,2,1,1, ,1,2,1,2,1,1,1,5,4,5,2,2,2,2,2,2,2,2,2,2,1,4,1, ,4,1,1,1,4,5,3,4,2,1, ,1,2,3, ,4, ,7,0,2,5,5,0,0,0,0,1,1,1,1,1,1,1,1,2,4,4,3,4,2,1,1, ,2,5, ,1,1,2,5,1,60089,2,1989,1, ,9,5,Buffalo Grove,Lake,42.16
023030,2,2,1,1, ,1,1,1,1,2,2,4,2,4,2,3,2,2,1,2,2,2,2,1,1,1,2,2,2,1, ,1,2,4,5,2,4,1,2, ,2,3,7, ,14, ,7,0,0,1,1,1,0,1,1,1,2,2,1,1,1,1,2,2,2,3,2,4,2,1,1, ,1,5, ,3,3, ,5,2,60302,2,1986,5, ,3,2,Oak Park,Cook,41.88
027660,2,2,1,1, ,1,1,1,2,2,3,9,2,5,4,2,2,2,2,1,1,2,2,1,2,2,1,2,2,4,4,1,1,3,5,2,4,1,1, ,2,3,13,BEING AKNOWLEDGED,3, ,0,4,0,7,7,0,0,0,0,2,1,1,2,3,3,3,5,5,6,2,1,1,1,1,4, ,2,3,1, ,1,2,5,2,60428,7,1964,2, ,9,5,Markham,Cook,41.6
028507,2,2,1,1, ,1,1,1,1,1,2,5,4,5,4,3,1,2,2,1,2,1,2,1,2,4,4,2,2,4,4,3,4,3,4,2,1,1,2, ,2,2,13,UNITY,13,KNOWLEDGE AND SENSE,7,3,3,7,0,3,4,0,5,3,2,2,3,2,2,2,2,1,1,4,3,1,1,4, , , ,3,1, ,1,2,5,1,60617,11,1943,2, ,9,9,Chicago,Cook,41.83
007502,3,2,1,1, ,1,1,2,2,1,2,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,4,4,3,4,2,2,2,2,1,1, ,2,3,13,RE ENTER WORK PLACE,13,GETTING SUPPORT AND APPRECIATION,7,7,7,2,1,1,0,2,0,1,1,1,2,2,4,3,2,2,5,4,3,7,3,1,1, ,2,2,1, ,1,2,5,2,61704,7,1960,1, ,7,7,Bloomington,McLean,40.47
026909,2,1, , ,1,1,2,2,2,2,3,4,9,5,4,3,2,2,3,2,2,2,2,2,2,4,3,2,1,4,4,3,3,4,5,1,5,2,1, ,3,3,14, , , ,7,0,1,7,7,7,7,0,0,3,1,1,2,1,5,5,5,1,3,4,3,3,1,4, , , ,1,2, ,2, ,5,1,60620,12,1939,2, ,1,1,Chicago,Cook,41.83
029136,2,1, , ,1,1,2,1,2,1,3,5,4,4,4,3,2,2,2,2,2,2,2,2,2,3,2,1, ,2, ,1,2,4,2,1,2,2,1, ,1,2,3, ,1, ,7,4,4,7,7,1,1,0,3,1,2,2,1,1,1,1,2,2,5,1,1,1,1,1,2, ,2,2,1, ,1,2,5,2,60002,2,1989,1, ,8,5,Antioch,Lake,42.47
026363,2,1, , ,1,1,1,2,2,2,2,9,9,4,3,3,2,2,3,2,2,2,2,1,2,2,4,1, ,4,2,1,1,4,5,1,2,1,1, ,2,2,3, ,2, ,1,2,1,2,4,2,2,1,1,1,1,1,1,2,2,2,4,3,5,2,1,3,1,2,3, ,2,4, ,1,1,1,5,1,60402,10,1948,1, ,7,1,Berwyn,Cook,41.84
024113,2,1, , ,1,1,2,1,2,1,3,1,4,5,4,2,2,2,2,1,2,2,2,2,2,4,1,1, ,4,4,1,2,4,4,2,2,2,1, ,1,2,1, ,3, ,0,3,2,7,7,7,2,0,1,3,2,2,2,1,2,1,1,2,6,2,1,1,1,3, ,1,2,5, ,1,1,2,5,1,60487,11,1941,2, ,3,1,Tinley Park,Cook,41.57
028129,3,1, , ,1,1,1,2,2,3,4,2,9,4,2,5,2,1,2,2,1,3,2,2,2,2,2,2,1,3,2,2,2,4,5,3,2,2,1, ,2,3,4, ,3, ,3,0,6,7,7,0,0,0,0,3,1,3,2,3,2,2,2,3,2,4,3,3,1,3, ,1,1,1,1, ,1,1,5,1,61081,12,1936,1, ,2,9,Sterling,Whiteside,41.79
029124,3,1, , ,1,1,2,2,3,3,3,9,9,1,9,2,2,2,2,2,1,2,2,1,2,1,1,1, ,4,4,1,2,4,5,3,2,1,1, ,1,2,13,HEALTH CARE,1, ,3,0,2,7,7,0,0,0,0,1,3,3,3,3,4,4,5,5,2,6, ,7,3,1,1, ,2,1,1, ,1,2,5,1,62049,8,1959,1, ,8,9,Hillsboro,Montgomery,39.16
031039,3,2,1,1, ,1,2,1,2,2,3,1,2,4,4,3,2,2,2,2,2,2,2,2,1,3,2,2,1,1, ,2,1,1,4,2,2,2,1, ,2,2,1, ,4, ,7,7,7,7,7,0,0,7,7,1,2,2,2,1,1,2,5,2,5,2,1,1,1,3, ,1,2,4, ,1,1,1,5,1,61115,9,1950,1, ,7,2,Machesney Park,Winnebago,42.36
033324,3,2,1,1, ,1,2,1,2,1,1,1,3,5,4,2,2,2,2,2,2,1,2,1,2,2,1,3, ,4,5,1,5,2,2,2,2,1,1, ,2,2,3, ,1, ,3,2,2,1,1,0,1,1,1,4,1,3,1,1,2,3,1,4,5,3,2,2,1,1,2, ,2,5, ,3,3, ,5,2,61701,2,1985,1, ,9,4,Bloomington,McLean,40.47
037169,3,2,1,1, ,1,1,2,2,2,2,3,4,1,1,3,1,1,2,1,1,1,1,2,2,2,4,1, ,2, ,3,2,2,2,1,2,2,1, ,1,2,1, ,3, ,0,0,7,7,7,5,1,1,0,1,2,3,2,3,2,3,2,2,3,5,3,7,3,3, ,3,1,1,1, ,1,2,5,1,62901,10,1949,1, ,7,5,Carbondale,Jackson,37.72
031124,3,2,1,1, ,1,2,2,2,2,3,5,4,1,4,2,2,2,2,2,2,1,2,1,2,1,4,2,1,2, ,1,1,2,2,1,1,1,1, ,1,2,2, ,14, ,3,0,1,0,4,1,1,0,0,1,2,1,3,3,2,2,3,2,3,5,3,5,3,1,1, ,2,1,1, ,1,1,5,2,62326,5,1972,1, ,8,3,Colchester,McDonough,40.42
030578,2,1, , ,1,1,1,2,1,3,2,5,2,1,1,1,2,3,3,1,1,3,2,3,1,2,2,1, ,2, ,1,2,1,2,1,4,2,1, ,1,3,1, ,3, ,0,6,7,7,7,7,0,7,2,3,1,1,3,2,3,3,4,3,6,3,2,6,3,3, ,4,2,1,1, ,1,1,5,2,60504,13,1932,1, ,7,1,Aurora,Dupage,41.76
029866,3,2,1,1, ,1,1,1,2,2,3,2,9,4,9,5,2,2,2,2,2,2,2,2,2,3,3,2,2,4,4,1,1,3,5,3,2,1,1, ,1,2,1, ,4, ,7,3,1,7,5,3,1,1,1,1,2,3,2,1,2,2,2,2,5,3,2,3,1,2,2, ,2,4, ,2,2, ,5,1,60050,2,1988,1, ,7,1,Mchenry,McHenry,42.34
036269,2,1, , ,1,1,1,1,2,2,2,1,1,4,5,2,2,2,2,1,2,2,2,2,2,3,2,2,1,3,2,1,1,1,4,2,1,1,4, ,2,3,4, ,1, ,1,7,3,7,7,7,0,1,1,4,2,2,1,1,2,2,1,4,5,2,1,3,1,1,1, ,2,5, ,3,3, ,5,1,60067,5,1973,1, ,7,6,Palatine,Cook,42.11
010787,1,1, , ,1,1,2,2,2,2,3,1,3,4,5,5,2,2,2,2,2,2,2,2,2,2,3,2,2,2, ,1,1,1,3,2,2,2,2, ,2,2,4, ,13,GETTING VETERANS BENEFITS,0,7,7,7,7,1,0,2,5,3,1,1,1,1,1,1,2,5,6,2,1,3,1,3, ,1,2,5, ,1,1,2,5,1,60614,9,1950,1, ,7,6,Chicago,Cook,41.83
032804,2,2,1,1, ,1,2,1,2,2,3,1,4,1,4,3,2,1,3,2,1,2,2,2,2,2,1,2,2,2, ,1,1,2,3,2,2,2,1, ,2,3,14, , , ,3,3,0,7,7,3,3,1,1,1,2,2,1,1,1,1,2,2,5,1,1,1,1,2,3, ,2,3,1, ,1,1,5,1,60643,6,1965,2, ,1,6,Chicago,Cook,41.83
019804,1,1, , ,1,1,2,3,3,2,4,9,4,4,4,1,1,2,2,1,2,1,1,2,2,3,4,1, ,3,5,1,2,3,3,2,2,4,7,PACE,2,2,4, ,11, ,0,1,1,7,7,0,0,0,0,3,2,2,2,3,5,2,1,5,2,3,2,1,1,3, ,1,2,3,1, ,1,2,5,2,60612,10,1947,2, ,10,9,Chicago,Cook,41.83
036631,2,2,1,1, ,1,2,1,2,2,3,1,9,5,1,2,2,2,2,2,2,2,2,1,2,4,1,1, ,3,3,1,1,4,5,1,2,2,1, ,1,2,1, ,4, ,0,0,1,7,7,2,1,0,0,1,2,2,2,1,1,1,2,1,4,4,3,1,1,2,1, ,2,4, ,1,1,2,5,2,60409,5,1972,2, ,2,3,Calumet City,Cook,41.61
030731,2,1, , ,1,1,2,2,2,2,2,5,2,9,2,1,3,1,2,3,3,3,2,3,2,5,2,2,2,4,4,3,5,2,5,3,1,3,1, ,4,2,13,COOPERATION WITH POLITICIANS,14, ,0,7,1,0,7,0,2,9,9,3,3,3,4,4,5,5,5,5,3,3,2,4,2,3, ,1,2,1,1, ,1,2,5,1,60516,14,9999,1, ,8,5,Downers Grove,Dupage,41.79
034815,2,1, , ,1,1,2,3,2,3,3,9,4,4,4,4,2,2,2,2,2,2,2,2,2,4,2,2,1,4,3,2,2,4,4,2,3,2,5, ,2,2,1, ,7, ,0,2,2,7,7,2,2,1,0,3,2,2,2,1,2,3,5,3,2,3,2,1,1,3, ,3,2,2,1, ,1,1,2,1,60302,11,1940,2, ,2,4,Oak Park,Cook,41.88
036019,2,1, , ,1,1,2,1,2,1,3,1,2,4,4,3,2,2,2,2,1,2,2,1,1,1,3,2,1,1, ,1,3,1,3,2,2,1,1, ,1,2,4, ,14, ,7,7,7,4,7,0,4,2,2,2,2,2,1,1,2,2,2,2,3,3,2,3,1,3, ,2,2,4, ,1,1,2,5,1,60534,10,1949,1, ,6,4,Lyons,Cook,41.81
032258,3,1, , ,1,1,1,3,2,3,2,1,9,5,5,2,2,2,2,2,3,3,2,3,1,2,1,3, ,1, ,1,1,1,4,2,1,1,1, ,1,2,4, ,1, ,7,0,1,0,5,7,7,7,7,2,1,3,1,1,1,1,5,2,2,2,1,3,1,3, ,4,2,5, ,3,3, ,2,1,62531,10,1946,5, ,8,1,Edinburg,Christian,39.65
