id,date,int_lang,area,type,cell,safe,youngest,reg,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_ussen_dur,prim16_party,prim16_pres_dem,prim16_pres_dem_other,prim16_sen_dem,prim16_sen_dem_other,prim16_pres_rep,prim16_pres_rep_other,prim16_sen_rep,prim16_sen_rep_other,fixdeficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_services,gamble_exp,tax_ret_inc,tax_ret_50K,tax_ret_supp,tax_inc_temp,tax_inc_mil,tax_inc_grad,tax_gas,redist_neutral,redist_commis,cf_judge,cf_judge_pub,term_lim,right2work,budg_affect,budg_imp1,budg_imp2,budge_imp3,budg_imp4,budg_imp5,budg_imp6,budg_imp7,budg_imp_other,budg_child,budg_citycuts,budg_he,budg_infradec,budg_jobloss,budg_locecon,budg_realest,budg_socserv,budg_other,abort_leg,lg_rights,med_mari,mari_rec,vet_courts,miss_diabet,miss_depress,miss_heart,miss_anxiety,education,ideo_leans,ideology,party_leans,party_aff,employ_time,employ_type,retired_type,union,relig_att_often,relig_type,religion,born_again,vet,vet_fam,zip,age_cat,birth_yr,rac_eth,rac_eth_other,hhinc
69964,20160220,1,3,1, , ,1,1,1,1,2,1,2,2,2,1,4, , , , , , , , ,2,2,2,2,1,2,2,1,4,2,1, ,1,4,1,1,2,1,4,4,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2, ,3,5, ,2,2,1,2,1,3, ,1,2,3,1, ,1,5,2,60946,13,1936,1, ,4
59335,20160220,1,3,1, , ,1,1,2,2,2,1,5,1,9,9,4, , , , , , , , ,5,2,1,2,1,1,2,1,4,4,2,1,1,4,1,1,4,1,4,4,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,4,1,2,2, ,1,1, ,2,5, ,1,1,4, , ,2,2,1, ,1,5,3,60936,11,1942,1, ,2
24584,20160217,1,3,1, , ,1,1,1,2,2,1,3,4,2,4,2, , , , ,8, ,1, ,3,2,3,2,2,3,2,1,2,3,1, ,1,2,3,2,2,1,1,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,3,2, , ,2,3,3,2,5,3,3, ,4,2,1,1, ,2,2,2,60927,13,1933,1, ,3
47197,20160218,1,3,1, , ,1,1,1,2,2,1,3,4,2,2,3, , , , , , , , ,3,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,3,1,3,1,4,1,6, , , , , , , ,0,0,0,0,0,1,0,0,0,1,1,1,1,2, ,2,1, ,4,4,3,3,1,1,3, ,1,5, ,1,2,5,1,60915,7,1962,1, ,6
7751,20160215,1,3,1, , ,1,1,1,1,2,1,3,5,4,2,1,1, ,1, , , , , ,3,2,2,1,2,2,2,1,2,3,1, ,1,2,2,2,1,2,2,1,2,3,4,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,2,2,1,2,2,2, , ,2,6,2,1,1,1,3, ,2,2,1,1, ,1,5,2,60914,13,1935,1, ,4
28069,20160217,1,3,1, , ,1,1,2,2,2,3,2,1,2,2,2, , , , ,8, ,1, ,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,5,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,1,1, ,2,2,1,6,3,3, ,4,1,1,1, ,3,5,1,60913,13,1936,1, ,3
1550,20160215,1,3,1, , ,1,1,2,2,2,2,5,5,5,5,2, , , , ,6, ,4, ,2,2,2,2,2,3,2,1,4,1,2,2,2,4,1,4,4,1,1,1,4,1,4,1,6, , , , , , , ,0,0,0,0,0,1,0,0,0,1,1,1,1,3, ,3,3, ,3,6,9,6,3,1,1, ,2,5, ,1,2,5,2,60901,4,1978,1, ,3
5825,20160215,1,1,2,1,1, ,1,1,1,2,2,3,5,4,4,1,1, ,3, , , , , ,3,2,2,1,1,2,2,2,1,1,2,2,2,3,1,1,4,1,4,4,3,3,1,1,1,8, , , , , , ,1,0,0,0,0,0,0,1,0,1,1,1,1,1,2, , ,2,3,1,1,1,1,1,1, ,1,4, ,1,2,5,2,60827,7,1965,2, ,4
20843,20160218,1,2,2,1,1, ,1,1,1,2,1,2,5,5,1,1,1, ,1, , , , , ,4,3,2,2,2,2,2,2,4,1,2,2,2,4,4,1,1,4,4,4,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1, ,1, ,2,1,1,1,1,3, ,3,2,4, ,3, ,5,1,60827,5,1975,2, ,9
9144,20160216,1,1,2,1,1, ,1,2,2,2,1,3,1,2,5,2, , , , ,4, ,1, ,2,1,2,2,2,1,2,1,4,1,2,2,2,4,4,4,4,4,4,3,3,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1, ,1, ,3,3,2,5,3,1,1, ,2,5, ,1,2,5,1,60805,7,1964,1, ,7
13040,20160217,1,2,1, , ,1,1,2,1,2,1,1,5,1,1,4, , , , , , , , ,2,2,1,2,2,2,3,2,4,1,2,2,2,4,1,1,1,4,4,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, ,1, ,6,3,2,8,8,2,2, ,2,1,1, ,2,5,2,60805,4,1981,7, ,2
22422,20160218,1,2,1, , ,1,1,2,1,2,1,2,5,2,1,1,1, ,3, , , , , ,2,2,2,2,2,2,2,1,2,1,1, ,1,4,1,1,4,4,1,1,1,1,1,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1, , ,4,5,2,1,1,1,1,2, ,2,2,1, ,1,5,2,60805,7,1966,2, ,5
48416,20160219,1,2,1, , ,1,1,1,3,2,2,4,4,4,2,3, , , , , , , , ,2,2,2,1,2,2,2,1,3,4,2,2,2,2,2,1,3,3,2,1,1,5,1,1,9, , , , , , ,I don't get the reminder to renew my liscense,0,0,0,0,0,0,0,0,1,1,1,1,2,3, ,3, ,3,4,2,1,9,9,3, ,1,1,4, ,1,2,2,1,60804,12,1939,1, ,6
228,20160215,1,2,1, , ,1,1,1,2,2,2,4,5,5,5,2, , , , ,6, ,4, ,2,1,1,1,2,1,1,1,4,3,1, ,1,4,1,2,4,2,2,3,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,1,1, ,1, ,2,3,2,7,3,3, ,1,2,4, ,1,2,2,2,60803,13,1934,1, ,9
9736,20160215,1,2,1, , ,1,1,1,2,2,2,2,2,2,5,4, , , , , , , , ,2,2,2,2,2,1,1,1,4,1,2,1,1,4,1,1,1,1,4,1,2,1,4,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,2,1,1,2,2, ,1, ,5,2,1,4,2,1,4, ,2,4, ,3, ,5,1,60803,4,1979,4, ,1
20584,20160217,1,2,2,1,1, ,1,1,2,2,1,2,4,4,2,3, , , , , , , , ,3,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1, ,1, ,3,3,2,4,2,1,1, ,2,4, ,1,2,2,2,60714,14,1900,1, ,5
11524,20160216,1,2,2,1,1, ,1,2,1,2,2,2,9,9,9,1,1, ,5, , , , , ,1,2,2,1,2,2,2,2,2,4,3, ,3,3,3,5,3,2,2,2,5,2,1,1,9, , , , , , ,Lower Income,0,0,0,0,0,0,0,0,1,1,1,1,2,1, ,1, ,1,3,1,1,1,1,4, , ,2,4, ,2, ,5,2,60712,1,1993,1, ,8
10542,20160216,1,1,2,1,1, ,1,1,1,2,2,3,4,4,5,1,2, ,5, , , , , ,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,4,1,2,2, ,3, ,2,5,2,1,4,2,1,1, ,2,5, ,3, ,5,2,60707,4,1979,4, ,4
25765,20160217,1,2,1, , ,1,1,2,2,2,1,4,5,4,2,1,2, ,1, , , , , ,1,2,2,2,2,2,2,1,4,4,2,1,1,1,1,1,3,2,1,1,1,3,4,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,4,2,2,2, ,2, ,5,6,9,4,2,4, , ,2,4, ,9, ,5,2,60707,7,1963,7, ,3
34321,20160218,1,2,2,1,1, ,1,2,1,2,2,3,5,4,1,1,1, ,3, , , , , ,1,2,2,1,2,2,2,2,4,1,2,2,2,3,1,1,2,3,3,2,4,1,1,1,1, , , , , , , ,1,0,0,0,0,0,0,0,0,1,1,1,2,1, ,1, ,1,5,2,1,1,1,1,2, ,1,2,1, ,2,5,1,60707,8,1961,2, ,6
37868,20160219,1,2,1, , ,1,1,1,1,2,2,1,5,2,1,1,2, ,1, , , , , ,3,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1, , ,1,3,1,1,1,1,1,3, ,1,5, ,1,2,5,1,60707,7,1963,1, ,7
42466,20160218,1,2,1, , ,1,1,2,2,3,3,3,9,9,9,4, , , , , , , , ,2,3,3,3,3,3,3,3,4,4,2,2,2,4,5,4,5,5,5,2,2,5,6,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,4,2,3,5, ,5, ,3,4,3,8,8,3, ,5,1,1,1, ,1,5,1,60706,14,1900,1, ,9
68231,20160220,1,2,1, , ,1,1,1,2,2,1,3,1,2,4,3, , , , , , , , ,2,2,1,2,2,1,2,2,3,3,2,1,1,4,4,4,3,2,3,4,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,2,2,2, ,2, ,4,4,3,5,3,1,3, ,2,2,1, ,1,5,2,60706,8,1958,1, ,6
57020,20160218,1,2,1, , ,1,1,2,2,2,2,2,5,4,2,1,2, ,1, , , , , ,2,2,1,1,1,2,2,1,2,1,1, ,1,2,2,1,2,1,1,2,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,4,1,1,1, ,2, ,2,2,2,1,2,1,2,2, ,2,2,1, ,1,1,2,60664,12,1940,1, ,3
11232,20160216,1,1,2,1,1, ,1,1,1,2,2,3,5,4,2,3, , , , , , , , ,3,2,2,2,2,2,2,2,2,4,2,1,1,4,1,1,2,1,1,1,4,3,6,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,2,1,1,2,2,1, , ,1,6,2,1,1,1,1,1, ,2,4, ,1,2,5,2,60661,7,1963,1, ,9
42122,20160219,1,2,1, , ,1,1,2,1,2,2,2,5,5,1,1,1, ,1, , , , , ,3,1,1,1,1,2,1,2,4,4,2,2,2,2,1,1,3,5,1,4,1,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2, ,5, ,5,3,1,1,1,1,4, , ,2,5, ,1,2,5,1,60660,14,1900,2, ,8
31996,20160216,1,2,2,1,1, ,1,1,1,2,2,2,2,1,1,1,1, ,1, , , , , ,3,2,1,1,2,2,2,1,3,4,2,1,1,1,1,1,1,2,2,2,2,3,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,3,2,2, ,3,1, ,6,2,1,1,1,1,2, ,2,1,1, ,2,5,2,60659,7,1964,1, ,5
3838,20160216,1,1,2,1,1, ,1,2,2,2,1,2,5,2,1,3, , , , , , , , ,3,2,2,1,2,1,2,1,1,4,2,1,1,4,2,1,3,2,3,2,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1, ,1, ,5,1,1,3,1,1,4, ,2,5, ,2, ,5,2,60657,9,1952,1, ,1
10364,20160218,1,1,2,1,1, ,1,1,1,1,1,2,4,4,4,1,2, ,2, , , , , ,2,2,1,2,2,2,2,1,1,4,1, ,1,4,1,1,4,1,1,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,1,1, ,6,3,2,1,1,1,1, ,2,4, ,1,2,5,1,60657,5,1972,1, ,9
13885,20160216,1,2,2,1,1, ,1,1,2,2,2,2,5,3,9,1,4, ,5, , , , , ,1,2,2,2,2,2,2,2,5,4,1, ,1,1,2,5,2,2,5,2,3,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2, ,5, ,1,6,6,9,2,1,4, , ,2,5, ,3, ,5,1,60657,7,1966,1, ,7
20156,20160216,1,2,2,1,1, ,1,1,2,1,2,2,1,9,9,2, , , , ,2, ,4, ,2,2,1,2,2,2,2,1,3,1,1, ,1,4,3,4,2,2,2,2,4,1,4,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,2,1,1,2,1,1, ,1, ,5,4,3,7,3,1,1, ,1,4, ,1,2,5,2,60657,3,1985,1, ,5
16923,20160216,1,2,2,1,1, ,1,2,3,2,2,2,3,2,2,1,1, ,1, , , , , ,5,2,2,2,2,1,2,1,4,2,2,1,1,4,2,4,2,2,2,1,3,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1, , ,1,5,3,2,2,1,2,1, ,1,5, ,3, ,5,1,60656,6,1967,5, ,2
30587,20160219,1,2,1, , ,1,1,1,3,2,2,4,5,2,3,1,2, ,4,Kirk, , , , ,5,2,2,2,2,2,2,2,4,1,1, ,1,4,1,5,3,5,4,1,1,4,4,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,2,3,1,2,2,1, ,1, ,3,3,2,1,1,1,3, ,1,1,1, ,2,5,2,60656,9,1952,1, ,5
41206,20160219,1,2,1, , ,1,1,1,2,1,2,3,1,1,4,2, , , , ,1, ,2, ,1,2,2,1,1,1,2,1,2,3,2,1,1,2,2,2,2,2,3,2,2,3,1,1,6, , , , , , , ,0,0,0,0,0,1,0,0,0,1,3,4,2,1,1, , ,3,6,5, ,6,3,4, , ,2,1,1, ,2,5,2,60656,14,1900,3, ,1
15293,20160216,1,1,2,1,1, ,1,1,2,2,2,2,1,2,5,2, , , , ,3, ,2, ,2,1,2,2,1,2,2,1,3,3,2,2,2,3,1,1,4,1,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,1,2,2, ,2,1, ,6,4,3,7,3,3, ,4,2,1,1, ,2,5,1,60655,12,1937,4, ,2
53511,20160218,1,2,1, , ,1,1,1,2,2,2,2,2,4,4,1,1, ,1, , , , , ,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,3,3,2,3,2,3,1,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,2,2,1,2,2,1, ,1, ,3,5, ,6,3,1,3, ,2,1,1, ,2,5,2,60655,8,1961,1, ,7
8976,20160216,1,1,2,1,1, ,1,1,2,2,1,2,2,4,2,2, , , , ,4, ,4, ,3,2,2,2,2,2,2,1,3,3,1, ,1,4,4,2,2,1,1,3,4,1,4,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,3,4,1,2,1,1, ,1, ,6,3,2,5,3,1,1, ,2,1,1, ,1,5,1,60654,8,1957,1, ,7
20395,20160218,1,1,2,1,1, ,1,1,1,3,1,2,4,9,2,3, , , , , , , , ,2,3,3,3,3,3,3,1,3,4,1, ,1,5,5,2,5,5,1,1,3,5,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2, ,2, ,6,2,1,3,1,1,4, ,2,5, ,3, ,5,2,60654,5,1975,3, ,7
25935,20160217,1,1,1, , ,1,1,2,3,2,1,3,2,9,1,1,1, ,5, , , , , ,2,2,2,2,2,2,2,3,3,4,2,1,1,3,2,2,2,4,4,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2, , ,2,5,2,1,1,1,3, ,1,2,5, ,1,2,2,1,60654,13,1930,1, ,3
50145,20160218,1,1,1, , ,1,1,2,1,1,1,1,5,9,4,1,2, ,5, , , , , ,2,2,2,1,2,2,2,2,3,3,2,1,1,2,1,1,4,2,2,1,2,3,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2, ,1, ,1,5,1,1,1,1,4, , ,2,4, ,8, ,5,2,60654,9,1955,1, ,2
61920,20160220,1,1,1, , ,1,1,2,2,3,2,2,1,2,4,2, , , , ,5, ,1, ,2,2,1,1,2,1,2,1,4,1,2,1,1,3,4,4,2,2,5,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1, ,1,1, ,6,4,3,5,3,1,4, ,2,4, ,1,2,5,1,60654,5,1975,1, ,7
62174,20160220,1,1,1, , ,1,1,2,2,2,2,2,5,9,9,1,4, ,1, , , , , ,2,2,2,2,2,2,2,2,2,1,2,2,2,5,1,1,2,2,5,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2, ,1,1, ,6,1,1,1,1,3, ,2,2,5, ,1,2,5,1,60654,11,1942,1, ,7
11762,20160216,1,2,2,1,1, ,1,2,1,2,2,5,5,4,1,1,2, ,1, , , , , ,4,2,2,2,2,2,2,2,1,1,2,1,1,4,1,4,1,1,4,4,1,1,1,1,9, , , , , , ,Food stamps programs,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1, , ,1,2,3,2,1,1,3, ,1,2,4, ,1,2,2,2,60653,13,1935,2, ,1
12504,20160219,1,2,1, , ,1,1,1,2,2,2,5,9,9,9,1,1, ,1, , , , , ,2,2,2,1,2,2,1,1,4,2,2,2,2,4,1,1,4,4,2,3,1,3,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,4,2,1, ,2, ,2,1,3,2,1,1,4, , ,2,2,1, ,2,5,2,60653,1,1992,2, ,1
2954,20160216,1,2,2,1,1, ,1,1,2,2,1,5,4,2,4,1,2, ,1, , , , , ,4,2,2,1,1,2,1,2,4,2,1, ,1,1,1,1,1,2,1,1,1,1,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,1,1,1,1,1, ,1,1, ,3,2,1,3,1,2,1, ,2,5, ,3, ,5,2,60652,1,1995,2, ,3
12270,20160218,1,2,2,1,1, ,1,1,3,2,2,1,5,1,2,4, , , , , , , , ,2,2,2,2,2,3,2,2,1,1,2,2,2,4,1,1,4,1,2,4,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,1,2,2,1, ,1, ,2,2,1,1,1,1,3, ,1,2,1, ,2,5,2,60652,9,1954,1, ,7
28058,20160217,1,2,1, , ,1,1,1,1,2,2,2,5,9,2,1,1, ,1, , , , , ,2,1,2,1,2,1,2,1,1,4,2,1,1,4,1,1,4,5,1,5,1,1,4,1,5,2, , , , , , ,0,1,0,0,1,0,0,0,0,1,3,4,2,1,1, , ,4,3,4,3,1,1,1,3, ,1,3,2, , ,2,1,60652,8,1960,4, ,4
67289,20160220,1,2,1, , ,1,1,2,2,2,2,2,4,4,2,1,2, ,2, , , , , ,3,2,2,1,2,1,1,3,1,2,3, ,3,1,1,1,1,1,1,1,1,2,2,1,3,5, , , , , , ,0,0,1,0,1,0,0,0,0,2,1,1,3,1,1, ,1, ,5,3,2,3,1,5, , ,2,4, ,1,2,5,1,60652,9,1953,2, ,2
8402,20160216,1,2,2,1,1, ,1,2,2,2,2,2,5,4,5,1,2, ,1, , , , , ,2,2,2,1,2,2,2,2,2,4,1, ,1,3,1,1,4,2,3,1,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1, , ,1,5,2,1,3,1,1,3, ,1,1,1, ,1,5,1,60651,5,1972,2, ,5
28414,20160217,1,2,1, , ,1,1,2,2,2,2,4,9,9,9,1,1, ,5, , , , , ,2,1,1,2,1,1,1,2,3,4,1, ,1,4,2,1,5,5,2,1,2,3,1,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,4,2,2,1, , ,1,3,6,9,1,1,3, ,1,2,1,1, ,1,5,1,60651,11,1945,2, ,8
43584,20160218,1,2,1, , ,1,1,1,2,2,2,4,5,4,4,1,4, ,1, , , , , ,3,2,2,1,2,2,2,1,2,3,2,1,1,2,2,1,2,2,2,2,2,4,1,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,2,1,2,2, ,1,4, ,5,3,2,3,1,4, , ,2,1,1, ,1,2,1,60651,8,1958,7, ,2
19081,20160216,1,2,2,1,1, ,1,2,1,2,2,5,5,5,2,1,4, ,2, , , , , ,2,2,2,2,2,2,2,2,2,1,1, ,1,3,1,1,3,1,1,1,4,1,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,2,2,1,1,1, ,1, ,1,6,3,2,1,1,1,3, ,1,1,1, ,1,5,1,60649,7,1963,2, ,6
59525,20160220,1,2,1, , ,1,1,1,1,2,1,3,5,4,2,1,1, ,2, , , , , ,1,2,2,1,1,2,2,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,1, ,1, ,1,2,1,1,2,1,3, ,1,2,5, ,1,2,2,2,60649,12,1941,2, ,3
2299,20160216,1,2,2,1,1, ,1,1,1,2,2,1,5,4,2,1,2, ,5, , , , , ,3,2,1,1,2,2,2,1,4,1,1, ,1,4,1,1,2,2,2,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,1, ,1,5,2,1,3,1,1,1, ,2,5, ,3, ,5,2,60647,3,1986,1, ,3
2727,20160216,1,1,2,1,1, ,1,1,1,2,1,2,2,9,9,4, , , , , , , , ,3,2,2,1,2,3,2,1,2,3,2,2,2,3,1,2,2,1,1,2,2,3,3,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,2,1, ,5,2,1,8,8,1,1, ,2,4, ,1,2,5,1,60647,3,1982,1, ,7
13496,20160216,1,1,2,1,1, ,1,2,2,2,2,5,5,9,9,1,2, ,1, , , , , ,3,2,1,2,2,2,2,2,3,2,3, ,3,3,1,1,2,2,1,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,1,3,1,1, ,1,1, ,5,1,1,1,1,1,1, ,2,5, ,2, ,5,2,60647,2,1991,1, ,1
13517,20160216,1,2,2,1,1, ,1,2,1,2,2,2,5,2,2,1,2, ,5, , , , , ,2,2,2,3,2,2,2,2,4,2,2,2,2,4,1,2,3,2,2,2,3,2,1,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1, , ,1,5,2,1,1,1,1,3, ,1,3,2, , ,5,2,60647,3,1982,1, ,7
66544,20160220,1,2,1, , ,1,1,2,2,2,2,3,5,4,4,1,1, ,2, , , , , ,1,2,2,1,2,2,2,2,1,1,1, ,1,1,1,1,1,2,1,4,3,3,1,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,1,1,1,2,1,2, , ,2,5,1,1,3,1,1,3, ,1,1,1, ,1,5,1,60647,2,1988,1, ,3
14926,20160216,1,1,2,1,1, ,1,1,2,2,3,2,5,2,2,2, , , , ,4, ,1, ,3,2,1,1,2,2,2,3,4,1,2,1,1,1,1,1,4,1,1,1,2,1,4,1,5,3,1, , , , , ,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1, ,1, ,5,3,2,8,8,2,2, ,2,5, ,3, ,5,1,60645,3,1986,2, ,2
20219,20160218,1,2,2,1,1, ,1,1,1,2,1,2,5,5,1,1,1, ,1, , , , , ,1,2,2,2,1,2,2,2,2,3,1, ,1,1,1,1,1,1,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, , ,1,6,1,1,1,1,1,4, ,2,3,1, ,2,2,2,60645,11,1944,2, ,5
3988,20160215,1,1,2,1,1, ,1,2,2,2,2,3,4,2,2,1,1, ,1, , , , , ,1,2,2,2,2,1,1,2,3,4,1, ,1,1,1,1,4,3,3,3,3,3,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,1,1,1,1, ,4,1, ,4,3,2,1,1,2,3, ,2,1,1, ,1,5,1,60644,1,1996,2, ,1
6848,20160217,1,2,2,1,1, ,1,2,2,2,2,5,4,9,9,4, , , , , , , , ,2,2,2,2,2,2,2,1,3,4,2,1,1,2,2,1,4,2,1,3,1,1,4,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,3,2,1,1,2,2, ,1, ,4,2,1,4,2,4, , ,2,1,2, , ,5,1,60644,6,1969,1, ,1
51946,20160218,1,2,1, , ,1,1,2,1,2,2,4,4,4,2,1,1, ,1, , , , , ,3,2,2,2,2,2,2,2,4,1,2,2,2,4,1,2,4,1,1,2,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,2, ,1,6,2,1,1,1,3, ,3,2,1,1, ,2,5,2,60644,9,1954,2, ,5
9497,20160217,1,2,1, , ,1,1,2,2,2,2,3,4,4,2,3, , , , , , , , ,2,2,2,2,2,2,2,2,3,3,1, ,1,3,2,1,3,1,1,2,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,3,2, ,3,3,2,2,1,3, ,1,2,2,1, ,2,5,2,60643,12,1937,2, ,2
17813,20160218,1,1,2,1,1, ,1,2,1,2,1,2,5,2,1,1,1, ,5, , , , , ,1,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,3,1,3,1, ,2,2, ,6,2,1,1,1,3, ,3,1,2,1, ,2,5,1,60643,14,1900,2, ,6
43532,20160219,1,2,1, , ,1,1,2,2,2,2,4,4,9,2,1,1, ,5, , , , , ,3,1,1,2,2,2,1,1,4,4,2,1,1,4,1,4,4,4,1,4,1,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,4,2,2,1, , ,3,4,4,3,1,1,1,4, ,2,1,1, ,2,5,1,60643,10,1947,2, ,1
30899,20160218,1,1,1, , ,1,1,1,2,2,2,2,1,2,5,2, , , , ,3, ,2, ,2,2,2,2,1,2,2,1,4,4,2,2,2,4,4,2,1,2,1,1,4,1,1,1,9, , , , , , ,Project couldn't be finished because it can not be funded.,0,0,0,0,0,0,0,0,1,2,2,1,2,1, ,2, ,1,5,5, ,7,3,1,4, ,2,4, ,1,2,5,1,60642,8,1959,1, ,4
30930,20160218,1,1,1, , ,1,1,1,1,2,1,2,5,2,1,3, , , , , , , , ,1,2,2,2,2,2,2,1,1,3,2,1,1,2,1,2,1,1,1,2,1,3,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2, , ,2,6,2,1,4,2,1,1, ,2,4, ,1,2,5,2,60642,7,1962,1, ,5
48700,20160220,1,1,1, , ,1,1,1,1,2,2,1,5,4,2,1,1, ,5, , , , , ,3,2,2,2,1,2,2,1,1,1,2,1,1,1,1,4,3,4,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,1,1, ,6,2,1,1,1,1,3, ,1,5, ,1,2,5,1,60642,7,1963,4, ,7
58663,20160220,1,1,1, , ,1,1,1,1,3,1,1,2,9,1,1,2, ,5, , , , , ,1,2,2,1,3,2,2,3,3,3,2,2,2,2,1,2,4,2,4,1,4,4,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,1,2, ,1, ,1,3,1,1,1,1,3, ,1,2,5, ,1,2,6,1,60642,13,1936,1, ,2
3495,20160214,1,1,2,1,1, ,1,2,2,2,2,3,2,4,4,1,1, ,2, , , , , ,2,2,2,1,1,2,2,2,2,3,2,1,1,3,2,1,2,2,2,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2, , ,2,5,2,1,2,1,1,2, ,2,4, ,1,2,5,1,60641,2,1987,5, ,4
