id,date,int_lang,area,type,S1,S2,S3,S5,gender,rwdirusa,rwdiril,rwdirlocal,qlife,raunerappog,Q6,Q7,Q8,Q9,Q10,Q11,Q11_oth,Q12,Q12_oth,Q13,Q13_oth,Q14,fix_deficit_il,stale_budg_aff,Q16AM1,BudgetAffect,Q16A_oth,Q16AM2,Q16AM3,Q16AM4,Q16AM5,Q16AM6,Q16AM7,Q16AM8,Q16AM9,view_unions_og,right2work_og,union_inf,Q20,Q21,desire_move,Q23,Q23_oth,ReasonMoveCollapse,term_lim,redist_commis,Q26,env_econ,vet_sentence,education,ideology_og,party_aff_og,Q32,Q33,Q34,Q35,QR01,QR02A,QR02B,QR03,Q36,Q37,Q38,Q39_cat,birth_yr,rac_eth,Q40_oth,hhinc,Generation,party_aff,ideology,age_cat50,BudgAffectCOL,raunerapp,unionview,right2work,fairshr,gaslockbox,madapp,cullapp,enthusiasm,prez16,senate16,comptroller16,climate_chng,likely_move
037779,20160928,1,2,2,1,1, ,1,2,3,2,2,5,4,9,2,1,1,2,9,not sure,9,don't know who those people are,4, ,3,2,1,14,6,lack of schools, , , , , , , , ,4,4,1,2,3,1,21,crime/violence,9,1,2,2,1,1,4,3,1,1,1, ,1,3,2, , ,5,2,60624,3,1984,2, ,2,4,1,2,1,1,2,2,2,2,2,3,1,2,5,5,2,2,1
018401,20160927,1,2,1, , ,1,1,2,2,2,2,2,1,5,9,1,1,1,1, ,10, ,4, ,1,2,1,14,16,lack of money, , , , , , , , ,4,5,3,2,4,3, , , ,1,2,2,1,3,3,5,7,4, , ,2,1,1, ,1,5,2,60045,11,1942,1, ,9,1,3,3,2,2,1,2,3,2,1,2,3,1,1,5,2,2,2
083558,20160929,1,1,2,1,1, ,1,2,1,1,1,2,5,2,9,1,1,1,3, ,3, ,3, ,1,2,1,6,6,lack of health care,9,14, , , , , , ,1,1,2,1,5,2, , , ,1,2,1,1,2,5,2,1,1,2, ,2,3,1, ,2,5,1,60425,10,1951,2, ,5,2,1,1,2,1,2,1,1,1,1,1,3,1,2,2,2,1,2
068303,20161001,1,2,1, , ,1,1,2,2,2,1,1,5,2,9,1,1,2,3, ,3, ,3, ,1,2,1,1,1,"Its almost impossible to live unless you make six figures. well, I mean its just such a disparity be",14, , , , , , , ,1,4,4,1,4,2, , , ,2,1,1,3,1,3,1,1,4, , ,2,1,1, ,2,5,1,60542,10,1947,1, ,1,2,1,1,2,1,2,1,2,1,1,1,3,2,2,2,2,1,2
021544,20161002,1,1,2,1,1, ,1,2,1,2,1,2,5,2,9,1,1,1,3, ,3, ,3, ,1,2,1,14,11,"its a mess, im streessed out by all of it.", , , , , , , , ,1,1,1,2,5,1,21,"its hard living in illinois, the taxes are too high, its tarribl;e.",5,1,3,1,3,1,2,1,1,2,3, ,1,4, ,1,2,5,2,60429,9,1954,2, ,2,2,1,1,2,1,2,1,1,2,1,1,3,1,2,2,2,1,2
075776,20161002,1,3,1, , ,1,1,1,1,3,1,3,4,9,4,1,1,3,9,none your business,9,nobody business,9,nobody business,5,2,1,14,14,It's a lot shit., , , , , , , , ,1,4,1,2,1,3, , , ,1,1,1,2,2,2,6,9,1,5, ,3,6, ,9, ,5,1,99999,14,0,2, ,1,0,9,8,0,4,2,1,2,2,3,3,2,3,5,5,5,1,1
029267,20161001,1,2,2,1,1, ,1,1,2,2,2,3,2,5,9,1,1,2,1, ,1, ,1, ,1,2,1,14,14,it doesn't matter to us, , , , , , , , ,4,1,3,2,5,1,21,confused in the direction like detroit,6,1,1,2,2,1,6,5,4,1,4, ,2,2,1, ,2,5,2,60010,8,1958,6,german american,7,2,2,3,2,4,1,2,1,2,1,2,3,2,1,1,1,2,2
010650,20160928,1,3,2,1,1, ,1,2,2,2,1,2,5,5,9,1,1,2,5, ,1, ,1, ,1,3,1,14,12,Insurance providers is not being paid to your husband, , , , , , , , ,3,2,2,2,5,1,9, ,5,1,3,2,1,2,5,2,6,1,2, ,1,4, ,1,2,2,1,62642,6,1968,1, ,6,3,3,1,1,1,2,2,1,2,1,2,3,2,3,1,1,2,2
016125,20161002,1,3,2,1,1, ,1,2,2,2,1,2,2,5,5,1,1,1,1, ,1, ,1, ,3,2,1,14,12,insurace providers havent been paid, , , , , , , , ,3,2,3,2,5,2, , , ,1,3,3,2,1,3,5,7,1,3, ,1,1,1, ,1,5,1,62035,8,1957,1, ,4,2,3,3,2,1,1,2,1,2,2,2,2,1,1,1,1,3,2
035062,20160927,1,1,1, , ,1,1,2,2,2,2,3,5,2,2,1,1,1,3, ,3, ,3, ,1,3,1,14,16,Increasing taxes, , , , , , , , ,1,5,1,1,5,2, , , ,1,1,5,1,2,2,3,1,3, ,1,1,1,1, ,2,5,1,60616,11,1945,1, ,2,1,1,2,2,2,2,1,3,1,1,1,1,1,2,2,2,4,2
014057,20161001,1,2,1, , ,1,1,1,2,2,1,3,2,5,5,1,1,1,1, ,1, ,1, ,1,2,1,14,16,increase in taxes, , , , , , , , ,4,5,3,2,5,1,9, ,5,1,1,2,2,2,5,5,7,1,1, ,2,2,1, ,2,5,1,60010,7,1965,1, ,4,3,3,3,2,2,1,2,3,2,1,2,2,1,1,1,1,2,2
079917,20160929,1,3,2,1,1, ,1,1,2,2,2,4,2,5,5,1,1,2,1, ,1, ,1, ,1,2,1,6,6,income,8,14, , , , , , ,3,2,3,2,4,1,21,Teacher Retirement System,6,1,1,2,2,2,6,4,7,1,3, ,1,1,1, ,1,5,1,62864,4,1979,1, ,6,3,3,3,1,1,1,2,1,2,1,2,2,2,1,1,1,2,2
018991,20161001,1,3,2,1,1, ,1,1,2,2,2,3,9,5,9,1,1,1,1, ,1, ,1, ,1,2,1,14,12,In critical area of state. Funding for patience is not there so she cannot provide necessary service, , , , , , , , ,3,1,2,2,5,1,2, ,2,1,1,2,2,1,3,4,5,1,3, ,1,4, ,1,2,2,1,62558,9,1954,6,Norwegian,6,2,3,3,2,1,3,2,1,2,1,2,3,1,1,1,1,2,2
015741,20160930,1,1,2,1,1, ,1,1,1,1,3,2,5,2,2,1,1,1,3, ,3, ,3, ,1,1,1,14,12,impact of health services, , , , , , , , ,1,4,1,1,5,2, , , ,2,1,1,1,1,2,1,1,1,4, ,2,5, ,3, ,5,1,60622,7,1963,1, ,3,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2
066928,20160927,1,1,1, , ,1,1,2,2,2,2,3,4,4,9,1,1,1,3, ,3, ,3, ,5,5,1,14,6,I'm a teacher and we have no contact., , , , , , , , ,3,5,4,4,5,2, , , ,1,3,5,3,3,6,2,2,1,3, ,1,4, ,1,2,5,2,60612,3,1982,2, ,4,3,1,1,1,1,2,2,3,3,3,2,3,1,2,2,2,4,2
013969,20160930,1,3,2,1,1, ,1,1,2,2,3,2,4,2,9,1,1,2,1, ,1, ,2, ,1,2,1,14,9,I work for the state. Not a lot of money to go around, , , , , , , , ,2,2,2,1,4,1,21,Realestate Taxes,5,1,1,1,1,1,5,4,6,1,3, ,2,1,1, ,1,5,1,61822,8,1958,1, ,5,2,3,3,2,2,2,1,1,1,1,1,3,2,1,1,1,1,2
078385,20160929,1,2,2,1,1, ,1,2,2,2,2,2,5,9,9,1,1,1,3, ,10, ,3, ,1,3,1,14,9,I was a homecare worker and I worked for almost a year without any money coming in and I had to find, , , , , , , , ,4,5,2,2,1,1,21,ecnomic,11,2,3,1,2,1,5,1,1,5, , ,2,5, ,1,3,5,1,60636,5,1972,2, ,9,3,1,1,1,2,2,2,3,2,1,3,3,1,2,5,2,1,1
078355,20160929,1,3,2,1,1, ,1,1,2,2,2,3,2,2,2,3, , , , , , , , , ,3,1,14,9,"I sell and do finance for automobiles, the lack of income and the overall lack of income for my fami", , , , , , , , ,4,2,3,2,4,1,21,the state of iilinois is not going to get better anytime soon,6,1,1,1,2,1,3,2,2,1,1, ,2,5, ,3, ,5,1,60450,5,1972,1, ,4,3,1,1,1,2,1,2,1,2,3,1,1,4,5,5,5,1,2
006132,20161001,1,3,1, , ,1,1,2,2,2,1,3,3,3,4,1,2,2,3, ,10, ,10, ,1,5,1,14,12,I have two grandkids that almost died from not having their shots. Kids almost lost their home., , , , , , , , ,3,1,1,2,5,2, , , ,3,3,4,3,2,1,5,1,3, ,1,1,4, ,1,1,5,2,62002,13,1936,1, ,9,1,1,3,2,1,3,2,1,2,1,3,2,2,2,5,5,4,2
083928,20160929,1,1,2,1,1, ,1,1,1,2,1,1,5,5,2,1,1,1,3, ,3, ,10, ,3,1,1,14,9,I am married to an elected official who had to deal with short comings., , , , , , , , ,1,4,2,1,5,2, , , ,1,2,1,1,3,6,1,1,1,1, ,2,3,2, , ,5,1,60201,7,1963,1, ,7,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,5,1,2
080831,20161001,1,2,2,1,1, ,1,2,1,2,2,3,5,4,2,1,1,1,3, ,3, ,1, ,1,1,1,11,11,Hous,6,12,1,14,8, , , ,4,4,1,1,5,2, , , ,2,3,1,1,1,6,2,1,4, , ,2,1,1, ,2,5,2,60640,9,1953,1, ,4,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2
032673,20161002,1,2,2,1,1, ,1,2,1,1,2,1,5,1,9,1,1,1,3, ,3, ,10, ,1,5,1,11,11,"homeless, crime",6,14, , , , , , ,2,1,1,2,5,2, , , ,1,1,1,1,1,6,2,1,1,1, ,1,4, ,1,2,5,1,60647,8,1960,4, ,7,2,1,1,2,1,2,1,1,2,1,1,3,1,2,2,5,1,2
006984,20160927,1,2,2,1,1, ,1,1,1,2,1,2,5,1,1,1,3,1,3, ,3, ,3, ,3,1,1,6,6,His wife is a teacher and her program is at risk.,14, , , , , , , ,3,4,1,1,5,2, , , ,2,2,1,2,1,6,2,1,1,3, ,1,4, ,2, ,5,2,60654,3,1982,1, ,7,3,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,2
036720,20161001,1,2,2,1,1, ,1,1,2,2,2,3,5,5,9,1,1,2,9,Anthony Stewart Johnson,7, ,7, ,1,2,1,14,16,"hiked the taxes up, as well as spnding uneccessary money", , , , , , , , ,4,1,3,2,1,1,21,"racism, i'm a black male in a white america",12,1,1,1,1,2,4,4,9,1,4, ,2,5, ,3, ,5,1,60804,7,1965,2, ,3,3,9,3,2,2,2,2,1,2,1,2,3,2,5,4,4,1,1
076086,20160929,1,2,1, , ,1,1,1,2,2,1,2,9,5,5,1,1,4,1, ,1, ,1, ,1,5,1,14,16,high taxes, , , , , , , , ,4,5,3,2,4,3, , , ,1,1,2,3,3,6,5,5,3, ,1,3,1,1, ,1,5,2,99999,12,1937,1, ,9,1,3,3,2,2,3,2,3,2,1,2,2,4,1,1,1,2,2
021495,20161002,1,3,2,1,1, ,1,2,1,2,2,4,2,5,4,1,1,2,3, ,3, ,3, ,1,2,1,14,12,heath care, , , , , , , , ,3,5,3,2,4,1,21,"education, job market",3,1,1,1,1,2,6,3,2,1,2, ,2,3,1, ,2,5,2,61032,6,1970,1, ,5,3,1,2,1,1,1,2,3,2,1,2,2,2,2,2,2,1,2
052603,20160930,1,3,1, , ,1,1,2,2,2,2,4,5,5,5,1,1,1,1, ,1, ,1, ,1,2,1,14,12,Healthcare No raise, , , , , , , , ,2,5,1,2,2,1,2, ,2,2,2,3,2,1,2,4,7,4, , ,2,5, ,1,1,5,1,62863,8,1957,1, ,1,2,3,3,2,1,2,1,3,2,1,2,2,1,1,1,1,3,1
008866,20160927,1,2,2,1,1, ,1,2,2,2,1,2,4,5,4,1,1,1,10, ,3, ,10, ,1,3,1,14,12,Healthcare, , , , , , , , ,3,5,3,2,5,1,9, ,5,1,3,1,2,1,4,2,3,2,2, ,2,2,1, ,2,5,1,60140,9,1953,1, ,9,2,1,1,2,1,2,2,3,2,1,2,2,1,5,2,5,1,2
066216,20160927,1,1,1, , ,1,1,1,1,2,1,1,5,5,5,1,1,1,3, ,3, ,10, ,1,3,1,9,9,healthcare,14, , , , , , , ,2,5,1,1,5,2, , , ,1,1,1,1,3,6,1,1,1,4, ,2,4, ,2, ,5,2,60654,9,1953,1, ,7,2,1,1,2,2,2,1,3,1,1,2,2,1,2,2,5,1,2
000506,20160927,1,3,2,1,1, ,1,2,2,2,1,1,5,5,5,3, , , , , , , , , ,3,1,14,12,"health insurance, lost pension", , , , , , , , ,3,2,2,2,5,3, , , ,1,1,2,1,2,5,4,5,1,3, ,1,5, ,3, ,5,2,62034,5,1975,1, ,5,3,3,3,1,1,2,2,1,2,3,2,2,4,5,5,5,2,2
007914,20160927,1,2,1, , ,1,1,2,2,2,1,2,5,4,2,1,1,2,3, ,3, ,3, ,1,3,1,9,9,Health care,14, , , , , , , ,1,1,1,2,5,1,2, ,2,1,2,1,2,2,5,2,3,1,1, ,2,1,2, , ,5,2,60513,14,0,2, ,4,0,1,1,0,2,2,1,1,2,1,2,1,2,2,2,2,1,2
029355,20160927,1,1,1, , ,1,1,2,2,2,2,3,5,4,4,1,1,1,3, ,3, ,3, ,1,2,1,14,12,Health Benifits, , , , , , , , ,3,5,3,2,5,2, , , ,2,2,1,1,1,3,3,1,3, ,1,1,1,2, , ,5,1,60612,13,1936,2, ,2,1,1,2,2,1,2,2,3,2,1,2,2,1,2,2,2,1,2
000287,20160928,1,3,2,1,1, ,1,1,2,2,2,5,5,2,4,2,1,2,3, ,3, ,9,not really,1,2,1,14,12,health benefits and services for the disabled, , , , , , , , ,1,4,1,2,4,1,21,got the worst property taxes in the US and all the jobs are leaving illinois,6,1,1,1,1,1,2,4,2,4, , ,1,1,1, ,2,5,1,61611,8,1957,7, ,9,2,1,3,2,1,2,1,2,2,1,1,2,2,2,2,5,1,2
011934,20160928,1,3,2,1,1, ,1,2,2,2,3,4,5,5,2,1,1,1,1, ,1, ,1, ,1,2,1,14,12,Have a friend who husband passed away both on disability couldn't afford to have cremated counting o, , , , , , , , ,2,5,4,1,5,2, , , ,1,3,3,2,1,3,5,7,3, ,1,2,3,1, ,1,5,1,62563,10,1947,1, ,2,2,3,3,2,1,2,1,3,1,1,2,1,1,1,1,1,3,2
060032,20160927,1,1,1, , ,1,1,1,3,2,2,4,5,5,5,1,1,1,3, ,3, ,3, ,1,1,1,14,16,HAS CUT FUND CONSISTENTLY, , , , , , , , ,5,4,1,1,5,1,21,MAYOR EMANEL AND GOVERNOR,6,1,1,1,1,1,6,2,1,1,3, ,2,4, ,8, ,2,1,60622,5,1975,1, ,7,3,1,1,1,2,2,3,2,1,1,2,2,1,2,2,2,1,2
011248,20160928,1,2,2,1,1, ,1,2,2,2,2,3,4,3,4,2,1,2,10, ,10, ,10, ,1,1,1,14,9,hard as a business owner,10,11, , , , , , ,4,5,2,2,5,1,21,"looking for PHD programs, education",3,1,1,2,1,3,3,4,5,2,4, ,2,6, ,2, ,5,2,60201,1,1996,1, ,3,4,3,3,1,2,2,2,3,2,1,3,2,2,5,5,5,2,2
000253,20160927,1,2,2,1,1, ,1,2,1,2,2,5,5,5,4,1,1,1,3, ,3, ,3, ,1,2,1,14,5,grant program, , , , , , , , ,2,3,2,1,5,2, , , ,2,1,1,1,1,3,3,1,1,4, ,1,4, ,1,2,5,1,60601,8,1961,1, ,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2
010008,20161001,1,2,2,1,1, ,1,1,2,2,1,5,4,4,5,4, , , , , , , , , ,2,1,13,13,"furlough days,and pensions days cut",14, , , , , , , ,1,4,1,1,3,1,9, ,5,1,1,1,1,1,4,2,4,1,3, ,1,5, ,3, ,5,2,60432,4,1981,6,german,6,3,2,1,1,2,2,1,2,1,3,2,2,4,5,5,5,1,1
061092,20161002,1,2,1, , ,1,1,1,2,2,1,2,2,5,4,1,1,2,8, ,1, ,10, ,1,2,1,14,8,Funding for the village., , , , , , , , ,4,5,3,2,5,1,21,I don't like politics.,6,1,1,1,1,1,6,3,6,1,1, ,2,5, ,1,2,5,2,60047,6,1970,1, ,7,3,3,2,1,2,1,2,3,2,1,2,2,2,4,1,5,1,2
089069,20160930,1,2,2,1,1, ,1,1,3,2,1,2,5,2,2,1,1,1,3, ,3, ,3, ,1,1,1,14,6,funding for schools, , , , , , , , ,1,4,2,1,5,2, , , ,1,2,1,1,2,6,1,1,1,3, ,1,5, ,1,2,5,2,60525,6,1967,1, ,7,3,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,2
043182,20161001,1,3,1, , ,1,1,2,1,2,1,2,5,2,2,1,1,1,3, ,3, ,3, ,1,3,1,14,16,Funding for a family member, , , , , , , , ,1,4,2,1,4,2, , , ,2,1,1,1,1,6,2,1,3, ,3,2,2,1, ,2,5,2,62062,12,1939,1, ,5,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,1,2
034249,20161001,1,3,1, , ,1,1,2,3,2,2,4,4,4,9,1,1,2,3, ,10, ,10, ,1,3,1,9,9,Food,1,14, , , , , , ,5,5,4,2,5,1,4, ,7,1,3,1,1,3,3,2,3,3, ,1,2,6, ,9, ,5,2,61103,11,1945,1, ,1,1,1,1,2,2,2,3,3,2,1,2,3,2,2,5,5,1,2
000801,20160928,1,3,2,1,1, ,1,2,2,2,3,4,1,5,4,1,1,1,1, ,1, ,1, ,1,2,1,14,16,financially, , , , , , , , ,4,2,3,2,3,1,6, ,3,1,1,3,2,3,4,4,7,4, , ,2,1,1, ,2,5,1,61108,14,0,6,italian,3,0,3,3,0,2,1,2,1,2,1,2,2,1,1,1,1,3,1
002673,20160927,1,3,2,1,1, ,1,2,2,2,1,3,5,2,9,1,1,1,3, ,3, ,3, ,1,1,1,1,1,Financial stability,10,14, , , , , , ,1,4,2,1,4,1,21,government is run poorly and no confidence,6,1,2,1,1,1,4,3,4,2,1, ,1,4, ,1,1,5,1,62521,10,1950,1, ,5,2,2,2,2,1,2,1,2,1,1,1,3,1,2,2,2,1,2
078982,20160929,1,2,2,1,1, ,1,1,2,2,1,1,5,5,5,2,1,2,4, ,9,nope,1, ,1,2,1,14,16,financial needs struggle, , , , , , , , ,2,5,2,2,2,1,21,the way things are going in the US.,12,2,2,1,1,2,4,1,3,2,1, ,2,5, ,3, ,5,1,60473,3,1982,2, ,1,3,1,1,1,2,2,1,3,2,1,2,2,2,2,5,1,1,1
036256,20160928,1,2,2,1,1, ,1,1,2,2,2,4,5,5,2,1,1,1,1, ,5, ,1, ,1,2,1,14,16,Financial hardship, , , , , , , , ,1,4,1,1,5,1,9, ,5,2,1,2,1,1,5,3,4,1,3, ,1,5, ,1,2,5,1,60123,6,1971,7, ,5,3,2,2,1,2,2,1,2,1,1,2,1,1,1,3,1,2,2
082716,20161002,1,2,2,1,1, ,1,2,2,2,2,4,2,4,2,1,2,1,1, ,10, ,3, ,3,3,1,14,16,Everythings gone up, , , , , , , , ,3,3,1,2,1,1,14, ,9,1,1,3,1,1,1,3,5,4, , ,2,4, ,1,2,5,1,60655,5,1975,4, ,3,3,3,2,1,2,1,2,2,2,2,2,1,1,1,5,2,3,1
082626,20160929,1,2,2,1,1, ,1,1,2,2,1,1,5,1,2,1,2,1,3, ,3, ,9,NO COMMENT,3,2,1,14,12,"DISABILITY ISSUES, CUTTTING INTO COSTS ALSO WITH ELDERLY.", , , , , , , , ,5,5,4,1,5,2, , , ,2,2,1,1,1,4,4,9,4, , ,2,1,1, ,2,5,1,60185,7,1965,1, ,1,3,9,3,2,1,2,3,3,1,2,1,1,1,2,2,5,1,2
007986,20160927,1,2,1, , ,1,1,2,2,2,1,3,4,4,4,1,2,2,3, ,3, ,3, ,1,1,1,14,12,cuts to senior citizen benefits, , , , , , , , ,5,2,3,2,5,1,21,cost of living is too high,11,1,3,1,1,1,2,6,1,5, , ,2,3,1, ,1,5,1,60141,11,1945,2, ,1,1,1,8,2,1,2,3,1,2,1,2,2,2,2,2,2,1,2
037371,20161001,1,1,1, , ,1,1,2,2,2,2,3,5,2,4,1,1,2,3, ,3, ,9,independent,1,2,1,14,12,"cuts services for the senior citzens, because they say that funds aren't there.", , , , , , , , ,1,1,2,1,5,1,2, ,2,1,1,1,1,1,5,5,1,1,4, ,2,5, ,1,2,5,1,60605,8,1959,5, ,6,2,1,3,2,1,2,1,1,1,1,1,2,2,2,2,5,1,2
064783,20161001,1,3,1, , ,1,1,1,1,2,2,1,5,1,2,1,1,1,3, ,3, ,3, ,3,3,1,14,5,Cuts at State University, , , , , , , , ,2,3,1,1,4,2, , , ,2,2,1,1,1,6,2,1,1,3, ,2,4, ,1,2,5,1,61820,7,1963,5, ,6,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2
032524,20161001,1,2,1, , ,1,1,2,1,2,3,3,5,2,2,1,1,4,3, ,3, ,3, ,1,1,1,14,12,creates fustartion makes me want to scream and cty, , , , , , , , ,1,4,1,2,4,1,9, ,5,2,3,1,1,1,6,2,1,1,3, ,1,3,1, ,2,5,1,60634,7,1966,1, ,6,3,1,1,2,1,2,1,2,2,1,1,1,4,2,2,2,1,2
086452,20161002,1,2,2,1,1, ,1,1,2,2,1,3,2,5,5,1,1,2,1, ,5, ,7, ,1,2,1,14,16,Cost have gone up too much, , , , , , , , ,4,1,3,2,3,1,9, ,5,1,1,3,2,1,5,4,4,1,1, ,2,1,1, ,2,2,2,60714,11,1942,1, ,7,1,2,3,2,2,1,2,1,2,1,2,2,2,1,3,4,3,1
001499,20160927,1,2,2,1,1, ,1,2,1,1,1,3,2,1,2,3, , , , , , , , , ,1,1,14,14,corruption, , , , , , , , ,2,3,3,2,4,2, , , ,2,1,2,1,1,6,3,1,3, ,4,2,4, ,1,1,5,2,60634,12,1937,3, ,1,1,1,2,2,4,1,1,2,2,3,1,1,4,5,5,5,2,2
013777,20160928,1,2,2,1,1, ,1,1,2,2,1,2,4,4,2,1,1,1,4, ,3, ,9,Me,1,3,1,14,9,Company has seen lost., , , , , , , , ,4,2,3,1,5,1,21,economics of state,6,1,1,1,1,1,6,2,3,1,2, ,2,4, ,2, ,5,1,60053,10,1951,1, ,6,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,5,1,2
011520,20160928,1,2,2,1,1, ,1,2,2,2,2,3,5,4,4,2,1,1,3, ,7, ,7, ,3,1,1,14,12,clinics,6, , , , , , , ,2,5,1,1,4,2, , , ,1,1,1,1,3,5,1,3,1,4, ,1,4, ,1,2,5,2,60618,6,1970,1, ,5,3,1,1,1,1,2,1,3,1,2,2,2,1,2,4,4,1,2
081026,20160929,1,2,2,1,1, ,1,2,1,2,2,4,5,2,9,1,1,1,3, ,3, ,3, ,1,3,1,14,1,"Childcare, education overall, food, whole thing.", , , , , , , , ,1,1,1,2,6,1,21,"Illionoi is jacked up, because Illinoi going backward than going forward",12,1,1,1,1,1,3,4,9,3, ,1,2,4, ,1,2,5,1,60827,7,1963,2, ,4,2,9,3,2,1,2,1,1,2,1,1,3,1,2,2,2,1,3
014946,20160928,1,3,2,1,1, ,1,1,2,2,2,3,5,5,5,1,1,1,1, ,4, ,2, ,1,2,1,14,9,changes in revune that i work for that impacts me at the workplace, , , , , , , , ,2,4,2,4,3,1,20, ,3,1,2,2,1,2,5,4,7,1,2, ,2,6, ,1,4,5,1,62918,3,1984,1, ,9,4,3,3,1,2,2,1,2,3,1,2,2,1,1,2,1,2,1
000255,20160927,1,2,1, , ,1,1,1,2,2,2,4,5,5,5,4, , , , , , , , , ,2,1,14,14,change the government, , , , , , , , ,1,1,1,1,1,2, , , ,1,2,1,3,1,2,2,1,3, ,3,2,1,1, ,2,2,1,60638,13,1934,4, ,2,1,1,1,2,4,2,1,1,1,3,2,2,4,5,5,5,1,1
023333,20160928,1,3,2,1,1, ,1,1,2,2,2,3,4,5,4,1,1,1,1, ,1, ,5, ,1,3,1,11,11,Center Stone,14, , , , , , , ,2,3,2,2,3,1,20, ,3,1,1,1,1,2,6,4,5,1,3, ,1,4, ,2, ,5,2,62901,6,1971,1, ,3,3,3,3,1,1,2,1,2,2,1,2,2,1,1,1,3,1,1
083659,20160929,1,2,2,1,1, ,1,2,1,2,2,3,5,2,2,1,1,1,3, ,3, ,3, ,1,2,1,14,9,"care givers some of them haven't been paid in over a year, if they are taking care of relatives in t", , , , , , , , ,1,1,3,2,1,1,21,governor has screwed up the state of Illinois and is gonna take quite a while to reconcile the damag,6,1,1,1,1,1,5,4,1,1,3, ,2,1,1, ,2,2,1,60153,8,1959,2, ,7,2,1,3,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1
039517,20161001,1,2,1, , ,1,1,2,1,2,1,1,5,4,2,1,1,1,3, ,3, ,3, ,1,3,1,14,16,By increases in taxes which has not solved any of the problems., , , , , , , , ,1,4,1,1,5,1,21,To avoid all the problems that are being discussed and the Government that have been going on for a,6,1,1,1,1,1,6,2,1,3, ,4,2,4, ,3, ,5,1,60089,11,1946,1, ,4,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2
046530,20160927,1,2,1, , ,1,1,2,1,2,2,1,2,5,5,1,1,1,3, ,3, ,3, ,1,3,1,9,9,business cuts,14, , , , , , , ,1,4,1,1,5,2, , , ,1,1,1,1,1,3,2,1,1,1, ,1,5, ,3, ,5,2,60491,9,1955,1, ,6,2,1,1,2,2,1,1,2,1,1,2,2,1,2,2,2,1,2
082562,20160930,1,2,2,1,1, ,1,2,2,2,2,5,4,5,5,1,2,2,4, ,3, ,3, ,3,2,1,2,2,budgeting issue withj state,14, , , , , , , ,4,3,3,2,5,1,21,economy,11,1,1,1,1,1,4,3,1,1,1, ,2,5, ,2, ,5,1,60402,8,1961,1, ,4,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2
064164,20161002,1,2,1, , ,1,1,1,1,2,2,2,4,5,4,1,1,1,3, ,3, ,1, ,3,3,1,14,14,BUDGET STALEMENT,2,8,10, , , , , ,1,3,2,1,5,2, , , ,2,1,1,1,1,5,3,1,1,1, ,1,5, ,1,2,5,1,60657,6,1967,1, ,7,3,1,2,1,4,2,1,2,1,2,2,2,1,2,2,1,1,2
015207,20160930,1,3,2,1,1, ,1,2,1,2,2,1,5,4,2,1,1,1,3, ,3, ,4, ,4,3,1,14,9,budget cuts affected place of work, , , , , , , , ,1,4,1,1,5,1,18, ,1,1,1,1,1,2,6,2,1,1,2, ,1,2,1, ,2,5,1,62629,8,1957,1, ,7,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2
019285,20160927,1,3,1, , ,1,1,2,2,2,2,4,5,5,5,1,1,2,10, ,1, ,2, ,3,3,1,14,14,Budget cuts,9, , , , , , , ,3,2,3,2,5,1,21,Budget crisis in the state of Illionios,11,1,1,1,1,1,4,3,6,1,2, ,2,2,1, ,1,5,2,61115,7,1964,1, ,4,2,3,2,2,4,2,2,1,2,2,2,2,2,5,1,1,1,2
081604,20160929,1,1,2,1,1, ,1,2,2,2,1,3,5,5,2,1,1,2,3, ,3, ,3, ,1,2,1,14,9,boyfriend limited retired.  limitations, , , , , , , , ,1,1,1,1,5,1,21,"crime, poverty, husband retired.  Very expensive here",9,1,1,3,1,1,4,5,1,1,5, ,1,1,1, ,2,5,1,60607,6,1969,2, ,9,3,1,3,1,2,2,1,1,1,1,2,1,2,2,2,2,3,2
017741,20161001,1,3,1, , ,1,1,2,2,2,1,2,1,5,4,1,1,2,10, ,1, ,1, ,1,2,1,14,9,bills not getting paid, , , , , , , , ,3,5,3,4,5,1,9, ,5,1,1,2,1,3,6,3,6,3, ,2,2,3,1, ,2,5,1,62704,7,1964,1, ,7,2,3,2,2,2,1,2,3,3,1,2,2,2,5,1,1,2,2
