id,area,rwdirusa,rwdiril,rwdirlocal,qlife,redist_hat,redist_neutral,redist_commis,app_pres_oba,firstam_1,firstam_2,firstam_3,firstam_4,firstam_5,firstam_6,firstam_7,firstam_8,firstam_9,firstam_10,firstam_11,firstam_12,firstam_13,firstam_14,massmedia,press_free,teapar_know,app_teapar,teapar_vote,gen10_vote,gen10_pollplace,gen10_house,gen10_enthu,term_lim,term_leader,cf_lim_judic,cf_pub_judic,cf_lim_leader,prim_nodeclr,fix_deficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_inc_temp,tax_sales,tax_services1,tax_services2,gamble_exp,sell_il_asset,gen10_gov,gen10_gov_no3,gen10_ussen,gen10_ussen_no3,recall_today,recall,abort_leg,lg_rights,lg_mil_open,death_pen,betteroff_now,betteroff_1yr,poltol_vers,poltol_frs,poltol_frs_rep,poltol_frs_dem,poltol_frs_wom,poltol_frs_teapar,poltol_frs_lds,poltol_fru,poltol_fru_rep,poltol_fru_dem,poltol_fru_wom,poltol_fru_teapar,poltol_fru_lds,poltol_you_rep,poltol_you_dem,poltol_you_wom,poltol_you_teapar,poltol_you_lds,gender,education,ideology,party_aff,relig_att_often,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again,christian_type,birth_yr,zip,rac_eth,rent_own,hhinc,zip1,fips,adi,dma,msa,nielson,census,firam_pres,firam_spe,firam_relig,firam_pet,firam_asmbly,firam_tot,firam_none1,firam_other,firam_none2
26557,3,1,2,1,1,4,1,1,1,3,1,5, , , , ,2, , , , , , ,1,3,1,4,2,1,1,1,3,1,1,1,2,1,1,3,2,2,1,2,2,2,2,1,1,1, ,1,2,1, ,1, ,1,1,2,1,1,2,2,3,2, , , , , , ,1,1,3,3,0,4, , , , , ,1,5,3,4,5, ,3, , , , , , , , , , , , , , ,1971,60014,1,2,8,60014,17111,196,140,1698,A,3,1,1,1,0,1,4,0,0,0
26652,2,3,3,2,4,4,2,1,2,2, , , , , , ,6, , , , , , ,2,1,1,6, ,1,1,2,2,1,1,2,4,5,4,2,2,2,1,2,2,2,2,2,2, ,1,1,3,7, ,1, ,1,1,2,4,1,1,2,1,1,1,0,3,3,0,0, , , , , , , , , , , ,2,4,2,3,2,1, ,3, ,7, , , , , , , , , ,1,2,1967,60443,2,2,6,60443,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
26695,2,2,2,1,3,3,2,1,2,6, , , , , , , , , , , , , ,1,3,3, ,4,1,1,2,3,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2, ,1,1,7, ,6, ,1,1,1,3,2,1,3,3,3, , , , , , , , , , , , ,2,1,1,3,3,2,2,2,1,4, ,1,13, , , , , ,1, , , , , ,1,3,1954,60477,1,2,6,60477,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
26723,3,2,2,1,4,4,1,1,2,6, , , , , , , , , , , , , ,1,3,3, ,4,4, ,3,2,1,1,3,4,4,5,2,2,3,3,1,2,1,1,2,2, ,2,2,3,7, ,6, ,1,1,2,4,2,1,2,2,3, , , , , , , , , , , , ,1,2,1,3,2,1,3,3,5,4, ,1,80, , , , , , , , , , , ,1,3,1968,61018,1,3,2,61018,17177,744,616,9999,D,3,0,0,0,0,0,0,1,0,1
26743,2,2,2,2,3,5,1,3,4,2,1, , , , , ,6, , , , , , ,2,4,1,1,4,1,1,3,3,1,5,1,4,1,1,2,2,2,2,3,3,2,3,2,2, ,2,2,1,5,2,6, ,1,1,1,3,2,1,3,3,2, , , , , , ,1,4,5,4,4,5, , , , , ,2,4,5,5,1,1, ,19, , , , , , , ,1, , , ,1,3,1940,60073,1,2,1,60073,17097,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
26812,2,2,2,2,4,4,4,3,3,6, , , , , , , , , , , , , ,3,1,2,3,2,1,1,2,1,1,1,1,3,1,1,2,1,2,2,2,2,2,1,3,2,2, ,1,2,6, ,1, ,1,1,1,1,1,1,2,4,3, , , , , , , , , , , , ,1,1,1,1,1,2,4,2,4,1,1, ,21, , , , , , , , , , , ,2,3,1956,60042,1,2,4,60013,17111,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
26824,1,2,2,2,3,2,3,2,3,2, , , , , , ,5,3, , , , , ,1,3,2,5, ,2, ,3,1,1,1,2,1,1,1,3,2,2,2,1,2,2,2,2,1,1, ,1,1,7, ,6, ,1,1,2,1,2,1,3,4,3, , , , , , , , , , , , ,1,1,1,1,1,1,6,3,4,3,1, ,17, , , , , , , , , , , , , ,1964,60612,6,3,6,60608,17031,196,140,1698,A,3,0,1,1,0,1,3,0,0,0
26862,2,2,2,1,2,3,2,1,1,3,2,5, , , , ,6, , , , , , ,2,3,2,3,2,1,1,2,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,2,3,1, ,1,3,2, ,2, ,1,1,1,1,1,1,3,2,1,1,1,2,1,0,4, , , , , , , , , , , ,2,4,2,4,5, ,3, , , , , , , , , , , , , , ,1963,60185,1,2,5,60185,17043,196,140,1698,A,3,0,1,1,0,1,3,0,0,0
26911,2,2,2,2,2,3,5,2,3,2, , , , , , ,6, , , , , , ,2,3,3, ,3,1,1,1,1,1,1,2,3,4,4,2,2,3,2,3,3,2,3,1,1,1, ,1,1,7, ,6, ,1,1,1,1,1,1,2,3,1,1,3,0,3,4,4, , , , , , , , , , , ,2,4,3,7,1,1, ,6, , , ,1, , , , , , , ,2,2,1970,60184,1,2,8,60565,17043,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
26933,1,2,1,1,3,3,1,1,1,2, , , , , , ,6, , , , , , ,2,1,1,4,2,1,2,2,1,1,4,4,4,4,1,2,1,1,1,1,1,1,1,2,2, ,2,2,2,1, ,1, ,1,1,1,1,5,2,2,3,2, , , , , , ,1,0,4,1,0,0, , , , , ,2,5,2,1,1,1, ,3, ,7, , , , , , , , , ,2,2,1953,60619,2,2,8,60620,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
27003,1,3,2,2,3,4,5,1,3,6, , , , , , , , , , , , , ,2,1,2,5, ,4, ,2,2,1,3,4,1,4,3,2,2,2,2,2,2,2,2,2,2,2, ,2,2,6, ,6, ,1,1,2,4,2,1,2,2,1,2, , , , , , , , , , , , , , , , ,1,3,4,2,4, ,1,80, , , , , , , , , , , ,2,3,1957,60659,1,2,8,60640,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
27005,1,2,2,3,2,1,2,1,4,5,1, , , , , ,6, , , , , , ,2,3,2,2,1,1,1,1,3,1,2,2,5,2,1,3,1,1,1,2,1,1,1,1,2, ,1,2,1,2, ,2, ,1,1,2,2,3,1,3,3,3, , , , , , , , , , , , ,1,1,1,1,1,1,5,5,7,1,1, ,16, , , , , , , , , , , ,1,6,1948,60641,1,2,6,60641,17031,196,140,1698,A,3,1,0,0,0,1,2,0,0,0
27013,2,1,2,2,3,3,3,1,2,2,1, , , , , ,6, , , , , , ,3,3,2,3,2,1,1,2,2,1,1,3,4,1,1,3,2,1,1,2,2,2,2,1,1, ,1,1,2,7, ,3,1,1,1,1,1,1,1,3,3,2, , , , , , ,1,0,4,4,1,0, , , , , ,1,6,2,2,5, ,3, , , , , , , , , , , , , , ,1969,60087,1,2,6,60085,17097,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
27090,2,2,2,2,3,4,1,1,2,6, , , , , , , , , , , , , ,1,1,2,5, ,1,1,3,1,1,2,4,2,2,1,2,2,2,2,1,3,2,2,2,2,1, ,2,1,7, ,1, ,2,1,1,3,3,2,2,1,3, , , , , , , , , , , , ,1,1,1,2,1,2,1,4,1,2,1, ,18, , , , , , , , , , , ,1,3,1951,60607,2,3,8,60445,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
27105,2,2,2,1,2,4,2,1,4,2, , , , , , ,3, , , , , , ,3,3,1,2,3,1,2,1,1,1,1,2,2,1,1,2,2,2,3,1,2,2,1,2,2, ,2,2,1,2, ,2, ,1,1,4,2,3,2,2,1,2, , , , , , ,1,4,0,4,4,4, , , , , ,1,5,4,6,5, ,3, , , , , , , , , , , , , , ,1953,60540,1,2,8,60565,17043,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
27117,3,2,2,3,3,5,5,3,4,6, , , , , , , , , , , , , ,1,1,2,5, ,3, ,3,4,1,1,5,4,5,1,2,1,3,2,1,2,2,2,2,2, ,3,2,3,7, ,6, ,2,2,3,3,1,1,4,4,1,2, , , , , , , , , , , , , , , , ,2,1,5,5,2,1, ,3, ,5, , , , , , , , , ,1,6,1936,61571,1,7,8,61611,17179,676,556,3790,B,3,0,0,0,0,0,0,1,0,1
27133,2,1,3,1,2,5,2,3,1,2, , , , , , ,6, , , , , , ,2,1,2,5, ,1,1,2,3,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1, ,1,3,1, ,1, ,1,1,3,2,2,3,3,1,1,1,3,3,2,4,4, , , , , , , , , , , ,2,3,6,1,1,1, ,5, , , , , , , , , , , , , ,1929,60002,1,2,1,60002,17097,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
27146,2,2,2,1,2,2,2,1,4,2,5, , , , , ,6, , , , , , ,2,3,1,1,1,1,1,1,1,1,1,1,2,4,1,2,2,1,2,1,1,2,1,2,2, ,2,2,1,2, ,2, ,1,1,2,3,4,1,3,3,3, , , , , , , , , , , , ,1,2,1,1,2,1,6,5,6,1,1, ,80, , , , , , , , , , , ,1,5,1954,60564,1,2,3,60505,17089,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
27163,1,2,2,2,2,4,5,2,1,6, , , , , , , , , , , , , ,2,3,1,4,2,1,3,2,2,1,1,3,2,5,1,1,2,2,2,2,2,2,1,1,2,2, ,1,2,1, ,1, ,1,1,1,1,2,2,3,3,3, , , , , , , , , , , , ,2,1,1,2,1,2,6,2,1,1,1, ,13, , , , , ,1, , , , , ,1,2,1974,60625,1,2,7,60618,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
27189,3,2,2,1,2,5,3,1,4,2,1,3, , , , ,6, , , , , , ,2,3,1,1,3,1,1,1,4,1,1,1,1,3,2,3,2,2,2,3,3,2,1,1,3,1, ,2,1,2, ,2, ,3,3,2,2,3,3,1,4,2, , , , , , ,1,3,3,3,3,3, , , , , ,2,2,4,4,4, ,1,16, , , , , , , , , , , ,1,1,1929,62401,1,2,3,62401,17049,834,116,9999,D,3,1,1,1,0,0,3,0,0,0
27236,1,2,2,2,2,4,2,3,4,2, , , , , , ,3,1, , , , , ,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,1,2,1,2,2,2, ,2,2,5,2,2, ,1,1,2,1,2,3,2,2,1,1,3,0,3,3,3, , , , , , , , , , , ,2,5,5,5,4, ,1,88, , , , , , , , , , , ,2,3,1964,60641,1,2,8,60641,17031,196,140,1698,A,3,1,1,1,0,0,3,0,0,0
27356,1,1,2,2,2,4,1,1,1,5,1,3,2, , , ,6, , , , , , ,2,3,2,3,2,1,1,2,3,1,1,4,4,4,1,2,2,1,1,1,2,2,2,2,1,1, ,1,2,1, ,1, ,1,1,2,2,5,1,3,2,3, , , , , , , , , , , , ,2,1,1,2,1,1,2,3,3,1,1, ,5, , , , , , , , , , , , , ,1954,60638,1,2,8,60638,17031,196,140,1698,A,3,1,1,1,0,1,4,0,0,0
27421,4,2,2,1,1,4,1,1,3,2,3, , , , , ,6, , , , , , ,2,3,2,5, ,1,1,1,3,1,2,1,4,1,1,2,2,2,1,2,2,2,1,2,2, ,2,2,2,2, ,2, ,1,1,2,3,2,1,3,3,3, , , , , , , , , , , , ,1,1,1,2,2,2,5,4,4,1,1, ,13, , , , , ,2, , , , , ,1,3,1955,62288,1,2,3,62288,17157,760,626,9999,D,3,0,1,1,0,0,2,0,0,0
27463,1,1,1,1,2,2,2,1,2,6, , , , , , , , , , , , , ,1,3,2,5, ,1,1,2,2,1,3,2,3,3,3,2,2,2,1,1,1,1,2,1,2,1, ,1,2,2, ,2, ,1,1,2,2,3,1,3,3,3, , , , , , , , , , , , ,3,1,1,1,1,1,1,2,2,4, ,2, , , , , , , , , , , ,80, , ,1972,60617,4,2,2,60617,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
27470,1,1,1,1,3,5,2,1,1,6, , , , , , , , , , , , , ,1,4,3, ,4,1,1,2,1,1,2,1,5,1,1,5,2,2,2,2,2,2,2,1,2,1, ,1,2,1, ,1, ,3,3,2,4,5,1,3,1,2, , , , , , ,1,0,4,4,5,2, , , , , ,2,7,6,8,6, ,9, , , , , , , , , , , , , , ,1900,99999,7,7,8,60617,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
27580,3,2,2,2,3,2,2,2,4,6, , , , , , , , , , , , , ,2,3,2,2,3,1,1,1,3,1,1,2,3,3,4,2,3,3,3,3,3,3,3,2,2,2, ,2,1,6, ,2, ,1,1,1,2,5,1,3,1,1,1,4,0,4,3,4, , , , , , , , , , , ,1,3,4,4,1,1, ,3, ,4, , , , , , , , , ,3,3,1959,61943,1,2,8,61943,17029,834,116,9999,D,3,0,0,0,0,0,0,1,0,1
27650,1,1,1,1,2,5,1,2,1,2,1,3,4, , , ,5, , , , , , ,1,1,1,3,1,1,1,2,1,3,1,4,3,3,1,2,2,2,2,1,2,2,1,2,2,2, ,2,2,2, ,1, ,1,1,1,1,1,1,2,2,1,1,3,3,3,3,3, , , , , , , , , , , ,2,3,6,2,6, ,1,31, , , , , , , , , , , ,1,7,1939,61617,1,3,2,60647,17031,196,140,1698,A,3,1,1,1,1,1,5,0,0,0
27669,2,2,2,2,3,4,1,2,4,2, , , , , , ,6, , , , , , ,2,3,2,6, ,1,1,1,3,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2, ,1,2,5,4,2, ,2,2,1,1,1,1,2,1,3, , , , , , , , , , , , ,1,1,1,3,1,1,6,2,3,1,1, ,1,1, , , , , , , , , , ,1,2,1952,60085,1,2,4,60085,17097,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
27850,1,2,2,1,2,3,3,3,4,7, , , , , , ,6, , , , , , ,2,4,2,5, ,2, ,1,1,2,2,2,3,2,2,2,2,2,2,3,1,2,2,2,2,2, ,1,2,1, ,2, ,2,2,2,4,3,1,1,3,2, , , , , , ,1,3,2,0,0,0, , , , , ,2,4,4,5,3,1, ,5, , , , , , , , , , , , , ,1965,60631,1,2,4,60631,17031,196,140,1698,A,3,0,0,0,0,0,0,0,1,1
27861,1,2,2,2,3,4,1,1,2,3,2, , , , , ,6, , , , , , ,2,3,2,3,2,1,1,1,2,1,1,2,4,2,2,3,2,2,2,1,2,2,1,2,1,1, ,2,2,2, ,2, ,1,1,2,2,2,2,1,3,2, , , , , , ,1,2,3,4,0,4, , , , , ,2,5,4,5,4, ,1,13, , , , , ,1, , , , , ,2,2,1970,60614,1,2,7,60657,17031,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
28041,2,3,2,1,3,3,2,3,4,6, , , , , , , , , , , , , ,2,1,1,5, ,1,1,1,2,1,1,1,4,5,1,2,2,1,2,2,2,1,1,2,2,2, ,1,2,2, ,1, ,1,1,3,3,2,1,3,3,3, , , , , , , , , , , , ,1,2,1,2,1,2,3,4,7,1,1, ,5, , , , , , , , , , , , , ,1922,60538,1,2,8,60506,17089,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
28051,1,2,2,2,3,3,3,2,4,2,1,3,4, , , ,5, , , , , , ,2,1,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,2,2,2,7, ,6, ,1,1,2,3,3,3,1,1,2, , , , , , ,1,5,5,0,0,0, , , , , ,2,5,5,4,1,1, ,5, , , , , , , , , , , , , ,1935,60631,1,1,2,60631,17031,196,140,1698,A,3,1,1,1,1,1,5,0,0,0
28086,2,2,2,2,3,3,2,3,4,2, , , , , , ,1, , , , , , ,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,2,1,1,2,1,2,2,2, ,2,2,2, ,2, ,1,1,2,2,3,1,2,1,2, , , , , , ,1,4,0,4,4,4, , , , , ,2,2,5,7,1,1, ,31, , , , , , , , , , , ,1,3,1948,60087,1,2,8,60085,17097,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
28099,2,2,2,1,2,3,2,1,2,3, , , , , , ,2,7, , , , , ,1,3,2,5, ,1,1,3,4,2,1,5,5,5,3,2,2,1,2,3,2,2,1,1,1,2, ,1,3,7, ,6, ,1,1,3,2,2,1,3,3,3, , , , , , , , , , , , ,1,1,2,2,3,2,2,4,6,1,1, ,13, , , , , ,2, , , , , ,3,1,1929,60561,1,2,2,60515,17043,196,140,1698,A,3,0,1,1,0,0,2,0,1,0
28132,2,3,3,1,2,3,2,1,2,6, , , , , , , , , , , , , ,1,3,1,4,2,1,1,2,3,1,3,2,3,2,1,2,1,1,2,1,2,2,1,1,2, ,1,1,1,1, ,1, ,2,2,1,2,2,2,2,3,2, , , , , , ,1,0,4,4,0,5, , , , , ,2,2,1,1,5, ,3, , , , , , , , , , , , , , ,1945,60018,1,2,8,60016,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
28145,2,2,2,2,2,4,2,2,3,2,5,1,4, , , ,6, , , , , , ,2,3,1,2,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,1,2,1,2,2, ,2,1,2,2, ,2, ,1,1,3,1,1,2,2,1,3, , , , , , , , , , , , ,1,1,1,1,1,1,6,5,8,1,1, ,5, , , , , , , , , , , , , ,1951,60422,6,2,7,60430,17031,196,140,1698,A,3,1,1,0,1,1,4,0,0,0
28171,1,1,3,1,3,2,2,1,1,2, , , , , , ,7, , , , , , ,1,3,2,5, ,1,3,1,1,1,2,2,2,3,2,3,2,2,1,2,2,2,1,2,1,2, ,2,2,5,1,1, ,1,1,2,3,2,2,3,3,2, , , , , , ,1,1,2,3,1,1, , , , , ,1,3,4,4,4, ,2, , , , , , , , , , , ,80, , ,1981,60629,2,3,2,60629,17031,196,140,1698,A,3,0,1,0,0,0,1,0,1,0
28184,1,3,2,2,5,4,3,2,1,2,5, , , , , ,6, , , , , , ,2,3,2,5, ,1,2,3,1,2,1,4,2,1,1,2,2,2,2,2,2,2,2,2,2, ,1,1,2,7, ,6, ,2,1,2,2,1,2,2,2,1,1,0,4,4,1,4, , , , , , , , , , , ,2,4,4,3,1,1, ,3, ,7, , , , , , , , , ,3,2,1964,60651,5,2,2,60639,17031,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
28255,3,2,2,1,3,4,3,1,4,2, , , , , , ,6, , , , , , ,2,3,1,2,2,1,1,1,3,1,1,2,2,3,1,3,2,1,2,1,2,2,1,1,2, ,1,1,2,2, ,2, ,1,1,2,2,2,2,3,2,2, , , , , , ,1,2,1,1,2,3, , , , , ,2,3,3,4,3,1, ,13, , , , , ,1, , , , , ,1,3,1927,62301,1,2,3,62301,17001,712,588,9999,C,3,0,1,0,0,0,1,0,0,0
28259,2,2,2,2,5,4,5,2,3,2, , , , , , ,6, , , , , , ,2,1,1,2,2,1,1,3,2,2,1,3,4,4,1,2,2,2,2,3,2,2,2,3,2, ,3,1,3,7, ,6, ,3,1,1,1,1,3,2,2,3, , , , , , , , , , , , ,3,3,1,2,3,2,1,1,4,5, ,1,19, , , , , , , ,3, , , ,3,3,1927,60411,1,2,1,60411,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
28344,1,3,1,2,2,3,4,1,1,2,5, , , , , ,1, , , , , , ,2,3,2,3,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1, ,1,1,2,4,1,3,1,1,1,1,1,1,1,3,1,3, , , , , , , , , , , , ,2,1,1,2,2,1,5,2,8,5, ,3, , , , , , , , , , , , , , ,1974,60640,6,3,2,60625,17031,196,140,1698,A,3,1,1,0,0,1,3,0,0,0
28396,3,1,2,2,3,3,3,2,2,2, , , , , , ,6, , , , , , ,2,2,2,3,2,1,1,3,1,2,2,1,2,2,3,2,2,3,3,3,3,3,2,2,2,2, ,1,1,2, ,1, ,1,1,2,1,1,1,3,3,3, , , , , , , , , , , , ,1,1,1,3,1,1,3,2,4,3,1, ,5, , , , , , , , , , , , , ,1949,99999,7,7,8,62703,17167,834,116,4410,C,3,0,1,0,0,0,1,0,0,0
28445,3,2,2,1,1,4,2,1,4,1,3,2, , , , ,6, , , , , , ,2,3,1,5, ,1,1,3,2,1,3,4,4,1,1,5,2,1,2,1,2,2,2,2,2,1, ,1,1,4,2,3,2,1,1,1,1,1,1,1,1,2, , , , , , ,1,3,1,4,2,4, , , , , ,2,6,4,4,4, ,1,5, , , , , , , , , , , , , ,1973,60451,1,2,6,60451,17197,196,140,1698,A,3,1,1,1,0,0,3,0,0,0
28449,2,1,2,1,2,5,5,3,2,2, , , , , , ,6, , , , , , ,1,3,3, ,4,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2, ,2,1,1, ,1, ,1,1,1,1,2,2,2,3,2, , , , , , ,1,1,3,4,2,2, , , , , ,2,5,1,1,1,1, ,5, , , , , , , , , , , , , ,1987,60564,1,6,8,60504,17043,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
28467,1,1,1,1,2,4,2,1,1,2,3, , , , , ,6, , , , , , ,1,1,2,5, ,1,1,2,2,1,1,2,4,1,1,2,2,2,2,2,2,2,2,2,2, ,1,1,1,1, ,1, ,1,1,1,1,2,1,2,3,1,1,1,2,3,0,3, , , , , , , , , , , ,2,5,2,1,4, ,1,5, , , , , , , , , , , , , ,1955,60656,1,2,5,60634,17031,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
28503,1,1,3,3,1,2,3,2,2,2, , , , , , ,3, , , , , , ,2,3,2,6, ,2, ,3,1,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1, ,1,1,1,7, ,6, ,2,2,2,1,2,2,3,4,3, , , , , , , , , , , , ,1,1,1,1,1,1,5,6,4,6, ,1,5, , , , , , , , , , , , , ,1900,60655,1,7,8,60643,17031,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
28607,2,2,2,1,4,3,2,1,5,2,5, , , , , ,7, , , , , , ,2,3,1,3,3,1,2,3,2,1,2,1,1,1,1,3,2,2,1,1,2,2,2,2,2, ,1,1,2,7, ,2, ,1,1,1,1,3,2,2,3,3, , , , , , , , , , , , ,1,1,1,1,1,1,6,2,5,3,1, ,13, , , , , ,1, , , , , ,1,6,1961,60106,1,3,8,60106,17043,196,140,1698,A,3,0,1,0,0,1,2,0,1,0
28665,2,1,2,1,2,3,2,2,2,2,3, , , , , ,6, , , , , , ,1,1,3, ,4,2, ,2,2,2,2,2,5,2,3,2,2,2,2,1,2,2,2,1,2, ,2,1,1,1, ,1, ,1,1,2,1,2,1,3,1,3, , , , , , , , , , , , ,1,1,1,3,1,2,2,2,1,1,1, ,5, , , , , , , , , , , , , ,1964,60464,4,2,3,60464,17031,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
28730,1,1,1,1,2,1,4,2,1,1,2,3,5, , , ,6, , , , , , ,2,1,1,3,2,1,1,2,1,2,4,4,1,2,4,1,2,2,1,2,2,2,2,1,2, ,1,1,2,1, ,1, ,1,1,1,1,1,1,3,1,2, , , , , , ,1,0,4,4,0,2, , , , , ,1,3,1,1,4, ,1,5, , , , , , , , , , , , , ,1981,60626,1,3,2,60626,17031,196,140,1698,A,3,1,1,1,0,1,4,0,0,0
28739,1,1,1,2,2,3,3,2,2,2,3,1, , , , ,4, , , , , , ,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2, ,2,2,1, ,1, ,1,1,1,1,5,1,1,1,2, , , , , , ,1,3,3,3,3,3, , , , , ,1,5,4,4,2,1, ,5, , , , , , , , , , , , , ,1950,60051,2,2,5,60617,17031,196,140,1698,A,3,1,1,1,1,0,4,0,0,0
28773,3,2,2,3,3,4,2,1,4,6, , , , , , , , , , , , , ,2,3,1,1,1,1,1,1,1,1,1,5,5,3,3,2,1,1,2,1,1,1,1,2,2, ,2,2,2,2, ,2, ,2,2,2,3,4,1,2,4,2, , , , , , ,1,4,1,4,2,2, , , , , ,1,3,5,7,4, ,1,19, , , , , , , ,7, , , ,2,3,1927,61085,1,2,2,61085,17085,246,192,9999,D,3,0,0,0,0,0,0,1,0,1
28775,1,1,1,2,5,5,2,2,1,2, , , , , , ,6, , , , , , ,1,3,2,5, ,1,1,2,4,2,4,2,4,2,4,2,2,2,1,1,2,2,2,2,2, ,2,2,2,1, ,1, ,2,2,1,2,2,2,2,4,1,1,1,2,3,4,0, , , , , , , , , , , ,1,1,3,1,1,1, ,3, ,1, , , , , , , , , ,1,2,1960,60623,2,3,1,60623,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
28826,3,3,2,2,2,3,2,1,2,6, , , , , , , , , , , , , ,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,3,1,2,2,2,1,2, ,1,2,2,2, ,1, ,1,1,2,4,2,1,2,1,2, , , , , , ,1,2,1,5,2,5, , , , , ,1,4,4,2,3,1, ,16, , , , , , , , , , , ,1,3,1970,60050,4,2,5,60050,17111,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
28841,1,1,1,1,1,5,1,1,1,1, , , , , , ,6, , , , , , ,3,4,4, ,2,1,1,2,1,2,5,1,4,1,1,5,2,2,2,2,2,2,2,2,2,2, ,1,2,1, ,1, ,2,2,1,1,1,2,3,1,1,2, , , , , , , , , , , , , , , , ,2,5,1,3,1,2, , , , , , , , , , , , ,8, , ,1936,60615,1,2,4,60637,17031,196,140,1698,A,3,1,0,0,0,0,1,0,0,0
28906,2,2,2,1,1,3,2,2,4,2, , , , , , ,6, , , , , , ,2,3,2,5, ,3, ,1,2,1,1,1,4,1,1,4,2,2,2,2,1,1,1,1,2,1, ,2,2,7, ,6, ,3,3,3,1,1,1,2,2,2, , , , , , ,1,5,5,4,5,5, , , , , ,2,5,4,6,2,1, ,5, , , , , , , , , , , , , ,1956,60543,1,2,6,60506,17089,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
28907,2,2,2,3,3,4,3,1,4,6, , , , , , , , , , , , , ,2,3,2,5, ,1,1,3,1,3,1,5,1,1,5,2,2,1,2,2,2,2,1,2,2, ,1,1,2,2, ,2, ,3,3,1,1,1,2,3,3,1,1,3,3,3,1,3, , , , , , , , , , , ,2,5,3,4,1,1, ,5, , , , , , , , , , , , , ,1972,60102,1,2,7,60110,17089,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
28909,1,2,2,2,4,5,5,3,5,2, , , , , , ,6, , , , , , ,2,1,1,2,4,1,1,3,3,2,1,1,4,1,1,5,2,1,2,1,1,2,2,2,2, ,2,2,2,1, ,1, ,1,1,3,4,5,1,3,3,3, , , , , , , , , , , , ,1,1,2,2,2,2,2,5,1,4, ,1,3, ,2, , , , , , , , , ,1,3,1900,99999,1,3,1,60617,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
28936,2,1,3,1,2,4,3,1,2,5, , , , , , ,1, , , , , , ,1,3,1,3,2,1,1,2,2,1,2,1,2,1,1,3,2,1,2,3,3,2,3,1,2,2, ,2,2,1, ,1, ,1,2,2,1,2,1,3,3,2, , , , , , ,1,0,4,4,0,4, , , , , ,2,6,2,3,2,1, ,14, , , , , , ,1, , , , ,2,2,1963,60018,1,2,4,60016,17031,196,140,1698,A,3,1,0,0,0,1,2,0,0,0
